GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19
0500000US36091,36091,"Saratoga County, New York",67691,2197,928,398,2261,646,2539,673,3715,991,3761,821,4105,882,3768,874,2452,674,2085,647,6888,1124,8674,1363,11825,1452,5987,1148,4310,998,2087,642,956,353,1350,563
0500000US36093,36093,"Schenectady County, New York",31705,1799,121,118,777,337,1794,561,2173,700,2164,537,2060,477,1650,466,1563,473,1575,570,3968,921,4007,896,5483,859,2433,690,1083,409,461,311,150,164,243,245
0500000US36101,36101,"Steuben County, New York",28003,1195,716,261,2410,576,1908,359,2266,532,2846,582,2238,553,1907,480,2046,548,2168,507,3602,668,2321,575,1998,540,918,346,333,229,95,86,105,130,126,105
0500000US36103,36103,"Suffolk County, New York",374680,4938,1093,419,1777,675,1725,553,3744,1107,4078,818,6747,1201,7226,1234,9895,1390,13345,1705,33249,2442,30369,2332,51625,3355,62662,4198,55927,3505,37858,3077,24277,2378,29083,2242
0500000US36105,36105,"Sullivan County, New York",17852,1548,174,131,578,278,649,305,1619,659,1108,412,1415,652,1515,529,718,345,1250,588,2198,579,1500,545,2769,668,1752,553,369,225,130,135,94,93,14,31
0500000US36109,36109,"Tompkins County, New York",20731,1301,150,181,598,404,1189,433,1046,416,1536,503,1755,666,981,454,1342,584,905,427,2833,731,1676,561,3010,685,1520,527,957,446,556,336,224,268,453,265
0500000US36111,36111,"Ulster County, New York",46444,2017,491,317,456,264,1312,538,2946,863,2608,687,1964,540,2543,736,2682,660,1560,494,4412,1032,4758,986,8876,1117,5979,928,3009,840,1044,403,793,377,1011,672
0500000US36113,36113,"Warren County, New York",20086,1142,309,248,421,261,1800,607,1208,413,1437,577,1647,438,777,310,1171,446,957,337,2406,774,2238,739,3419,768,1420,610,493,329,199,171,72,61,112,107
0500000US36117,36117,"Wayne County, New York",28531,1392,439,207,1238,630,1597,462,2420,525,1636,485,1928,633,2082,676,1758,561,2259,616,4792,873,2955,639,3865,893,811,396,418,253,220,258,0,192,113,133
0500000US36119,36119,"Westchester County, New York",207743,4910,4429,901,1223,465,1938,588,2043,607,3085,859,4299,1022,5082,1201,5587,1161,4581,866,12951,1460,15270,1454,24522,1982,22718,1980,20999,2340,19659,2241,13679,1770,45678,2836
0500000US37001,37001,"Alamance County, North Carolina",41019,1931,1500,477,3831,723,4481,1025,3255,804,1921,619,2508,724,2626,810,2849,769,2591,748,5870,976,3224,764,4219,820,1216,434,500,284,92,111,247,217,89,108
0500000US37019,37019,"Brunswick County, North Carolina",40468,2386,1415,597,2758,876,2675,611,3653,855,2514,790,3413,1174,2242,748,1864,527,2113,708,4554,1047,4398,858,5035,966,1713,553,1317,586,375,217,177,143,252,213
0500000US37021,37021,"Buncombe County, North Carolina",66105,2315,2469,722,5481,997,8111,1281,4256,938,3880,1044,3060,842,3037,776,3962,1085,4859,1236,7089,1065,7765,1534,6299,996,2986,746,1492,720,382,241,265,236,712,329
0500000US37023,37023,"Burke County, North Carolina",24025,1342,1502,581,4816,868,3211,764,2178,670,1535,580,1397,641,2146,831,1331,602,1292,538,1753,575,1198,481,795,334,592,457,201,173,0,203,78,129,0,203
0500000US37025,37025,"Cabarrus County, North Carolina",49065,2136,620,606,3271,912,3575,812,3340,826,2064,580,2860,815,1861,652,2685,714,2636,798,5358,1158,5591,1335,8712,1445,4429,1062,1444,560,291,249,128,158,200,146
0500000US37027,37027,"Caldwell County, North Carolina",21556,1513,1568,578,3657,750,2793,728,1624,662,1451,655,1243,501,1817,666,1571,521,1569,586,1791,558,1144,369,552,379,626,389,99,116,0,203,0,203,51,88
0500000US37031,37031,"Carteret County, North Carolina",18732,1166,642,257,1404,571,1681,425,1838,477,1679,582,1007,406,505,210,853,336,1044,344,2209,596,1362,406,2343,525,1121,334,579,234,152,133,135,122,178,126
0500000US37035,37035,"Catawba County, North Carolina",41769,2062,1855,527,4460,953,4594,1076,3117,806,2712,721,2089,660,2196,667,3128,835,4071,1046,5507,873,1850,759,3566,848,1127,433,587,296,364,232,305,308,241,211
0500000US37037,37037,"Chatham County, North Carolina",22586,1200,802,446,1417,496,1400,479,1861,549,1340,545,1107,425,1350,451,956,689,900,367,2832,760,1622,577,2673,722,1900,569,1374,530,181,167,356,293,515,299
0500000US37045,37045,"Cleveland County, North Carolina",23315,1623,1201,457,3318,730,3319,862,2350,717,1022,395,1527,542,1549,661,1275,580,1116,515,2643,663,2061,714,1080,436,793,433,61,103,0,203,0,203,0,203
0500000US37049,37049,"Craven County, North Carolina",26364,1457,626,320,1427,626,2636,765,2046,671,1974,630,682,303,1259,624,2184,792,1891,694,3548,711,3220,784,2962,646,1081,503,491,396,144,162,92,151,101,121
0500000US37051,37051,"Cumberland County, North Carolina",64393,2343,1122,446,3413,802,5821,987,5402,938,3557,826,3784,835,4146,904,4650,827,4159,813,10481,1204,7242,1125,6605,1283,2417,669,226,163,552,301,207,202,609,349
0500000US37057,37057,"Davidson County, North Carolina",43583,1972,1285,476,6094,1113,5267,1077,4179,902,2983,702,2524,869,2214,736,3227,917,2794,819,4920,886,2707,785,3247,814,821,366,591,401,411,300,124,172,195,133
0500000US37063,37063,"Durham County, North Carolina",65114,2773,276,223,1835,667,4751,1045,5059,1059,3105,844,3058,983,2443,748,2560,815,3437,958,11243,1833,8766,1597,10929,1736,5184,1020,1013,533,789,416,114,143,552,358
0500000US37067,37067,"Forsyth County, North Carolina",90933,2619,1988,580,6378,998,9373,1354,7112,1125,5397,1050,3704,999,6104,1203,5660,977,6924,1181,12385,1418,8658,1290,9896,1138,3081,707,1878,634,638,300,854,314,903,320
0500000US37071,37071,"Gaston County, North Carolina",52944,1968,1270,430,4671,835,4923,859,4107,892,3694,834,2406,594,3804,772,3748,764,3784,783,6837,992,5165,793,5372,955,1516,447,849,398,193,135,201,150,404,308
0500000US37081,37081,"Guilford County, North Carolina",115427,3401,2719,748,7014,1125,7646,1062,7588,1006,7317,1140,5555,865,7114,1294,7681,1496,7951,1613,17168,1860,12640,1531,13378,1716,5826,970,2607,827,1367,528,549,465,1307,555
0500000US37085,37085,"Harnett County, North Carolina",27637,1534,387,264,1526,397,2462,643,2150,519,2038,572,1588,525,1732,578,1442,454,1873,466,3979,835,3170,561,3693,694,938,424,391,227,121,101,147,207,0,203
0500000US37089,37089,"Henderson County, North Carolina",35989,1697,2884,885,4533,1163,3695,919,2684,624,2235,780,1828,626,1552,614,1742,551,1528,538,4160,1065,3792,946,2947,661,1143,459,814,363,186,152,0,203,266,253
0500000US37097,37097,"Iredell County, North Carolina",45379,1845,1441,560,4419,856,3963,889,3054,705,2086,527,2203,627,2342,706,2742,725,3113,669,5334,846,3920,834,5033,865,2651,670,1317,460,425,239,441,233,895,412
0500000US37101,37101,"Johnston County, North Carolina",47945,2192,527,363,3377,839,4879,1158,2731,1074,2168,739,2315,658,2301,802,2786,1126,4270,1179,8013,1617,5906,1197,5761,1175,2038,734,671,425,136,165,66,109,0,203
0500000US37109,37109,"Lincoln County, North Carolina",23761,1302,434,242,2069,598,1753,524,2309,730,1398,490,1613,630,1584,621,1431,616,986,472,2981,771,1679,443,2848,669,939,435,837,369,404,265,228,165,268,187
0500000US37119,37119,"Mecklenburg County, North Carolina",222853,3892,1850,527,4494,849,10413,1355,11516,1534,10337,1355,7496,1088,9244,1522,9949,1337,15495,1853,36361,2867,27811,2572,34765,2656,20697,2065,9598,1561,4113,904,2740,900,5974,1253
0500000US37125,37125,"Moore County, North Carolina",29113,1893,1277,600,2642,862,3473,902,2462,748,2129,565,1181,458,1559,627,944,463,1078,578,2467,917,3001,847,4106,998,1632,464,659,302,378,292,0,203,125,156
0500000US37127,37127,"Nash County, North Carolina",22240,1985,602,356,1590,614,2594,962,1729,632,1333,642,1303,523,696,321,1027,491,1270,561,3839,856,2523,783,2436,909,856,420,282,270,149,187,11,19,0,203
0500000US37129,37129,"New Hanover County, North Carolina",52291,2594,510,366,1730,763,2957,909,3106,885,2649,818,1697,571,1870,631,2525,928,2833,987,8469,1543,5782,1142,8481,1355,3986,978,2405,781,926,410,846,455,1519,483
0500000US37133,37133,"Onslow County, North Carolina",31081,2173,1080,531,2516,1007,3445,1041,2246,634,1552,609,1101,501,1295,720,1709,800,2187,712,4585,1275,4195,1072,4207,1147,625,298,243,231,83,95,12,22,0,203
0500000US37135,37135,"Orange County, North Carolina",32520,1491,804,512,376,227,1281,438,2532,1126,1805,646,1221,454,1194,429,1262,439,1501,577,3390,838,3467,848,4871,976,3374,845,2345,860,1721,663,432,325,944,413
0500000US37147,37147,"Pitt County, North Carolina",36950,2249,1129,635,2090,911,2800,1075,3240,841,2150,794,1002,328,2113,909,2299,875,2638,900,4870,1155,3992,940,5281,1164,1978,723,525,331,240,227,193,228,410,358
0500000US37151,37151,"Randolph County, North Carolina",41536,1754,2168,673,5000,974,4187,1210,3501,863,2332,785,2417,697,2216,699,3799,984,3051,902,6144,1381,3255,983,2602,711,823,473,41,68,0,203,0,203,0,203
0500000US37155,37155,"Robeson County, North Carolina",30327,1245,2340,552,4658,885,4995,963,3359,785,2357,631,2083,509,1699,480,1829,474,1703,564,2347,651,1323,427,1162,421,317,208,155,97,0,203,0,203,0,203
0500000US37157,37157,"Rockingham County, North Carolina",24941,1397,1703,651,3507,689,3019,766,2045,636,1592,638,1815,656,1926,913,1478,682,1590,586,2675,732,1634,528,1168,453,345,220,238,209,206,199,0,203,0,203
0500000US37159,37159,"Rowan County, North Carolina",33884,1973,1789,605,5932,1088,4302,1042,1955,550,2576,907,1745,565,2043,730,2111,611,1347,506,3658,922,3149,847,1647,457,818,433,215,195,347,263,139,166,111,116
0500000US37161,37161,"Rutherford County, North Carolina",19439,1621,2081,728,3326,938,2411,850,2209,760,1283,452,863,451,1001,560,993,495,748,534,2051,627,1209,503,878,525,138,112,54,50,24,41,0,203,170,197
0500000US37171,37171,"Surry County, North Carolina",19410,1240,2056,619,2437,608,2029,545,1928,527,1321,431,1090,438,1103,442,1333,528,1212,446,1971,474,1001,412,1242,533,206,155,164,142,180,153,40,69,97,94
0500000US37179,37179,"Union County, North Carolina",61370,1850,1261,563,1883,626,4646,1029,3396,665,2908,699,2122,582,1165,414,3087,743,2941,881,9488,1372,8024,1154,9131,1427,4922,899,3167,897,1324,385,876,381,1029,459
0500000US37183,37183,"Wake County, North Carolina",242287,5469,2466,892,6016,1097,11382,1621,12790,1538,11087,1594,9118,1443,7771,1333,10329,1494,11096,1659,30147,2731,28943,2954,49171,3218,27011,2415,12825,1638,5307,1030,3482,866,3346,951
0500000US37191,37191,"Wayne County, North Carolina",27626,1953,337,236,2284,664,4015,1013,3122,801,1445,472,1805,588,1867,754,1893,706,1731,719,3421,820,3152,927,1828,633,213,194,391,252,95,131,27,34,0,203
0500000US37193,37193,"Wilkes County, North Carolina",22316,1390,2122,658,3100,836,4097,886,1598,720,774,497,1913,687,1719,648,1355,687,1224,536,1718,672,936,433,1233,514,61,103,48,82,310,317,43,73,65,110
0500000US37195,37195,"Wilson County, North Carolina",19032,1497,704,442,795,388,1912,714,2399,712,1792,682,1695,684,807,396,1048,565,775,404,2706,542,2133,603,1052,404,564,332,328,250,0,203,277,354,45,80
0500000US38015,38015,"Burleigh County, North Dakota",27416,1417,1212,598,808,344,2653,759,3534,711,2473,702,1413,565,971,384,622,390,741,534,2333,620,2629,707,4773,908,1605,618,970,396,385,286,78,129,216,213
0500000US38017,38017,"Cass County, North Dakota",39025,2011,454,293,956,419,1620,533,3551,942,2897,763,1581,431,1637,603,1229,494,2332,726,5599,1038,4578,1016,7462,1405,2897,1008,554,388,907,519,398,376,373,336
0500000US38035,38035,"Grand Forks County, North Dakota",15131,822,480,332,727,426,1203,402,1224,328,1173,379,699,278,986,382,620,239,624,246,1928,604,2114,587,2152,620,497,240,476,316,192,281,0,155,36,61
0500000US38101,38101,"Ward County, North Dakota",16542,1213,248,190,448,233,1802,532,2248,699,976,378,1193,424,1077,531,510,381,483,283,2428,815,1525,572,2587,604,759,489,196,168,27,48,0,155,35,61
0500000US39003,39003,"Allen County, Ohio",26298,1275,487,218,1554,525,3336,639,3358,725,2665,700,1417,428,2673,687,1365,439,1131,392,3874,761,2457,660,1512,395,360,283,50,59,26,44,0,189,33,55
0500000US39007,39007,"Ashtabula County, Ohio",27825,1643,840,338,2188,585,4297,884,2246,652,2484,769,2437,774,1902,565,1456,476,784,348,3486,790,3217,986,1560,530,448,244,177,133,185,287,118,172,0,189
0500000US39009,39009,"Athens County, Ohio",12917,1071,480,292,1307,522,1519,440,1532,573,1465,567,826,291,641,329,1152,463,522,236,772,317,1403,551,942,377,32,53,0,189,127,148,0,189,197,226
0500000US39013,39013,"Belmont County, Ohio",19726,1168,993,425,2071,561,2879,595,2257,468,2123,635,1692,489,1331,492,812,342,1277,574,2235,586,754,362,892,366,255,168,113,157,0,189,0,189,42,70
0500000US39017,39017,"Butler County, Ohio",91776,2516,222,162,3323,753,6116,1015,6944,1245,4798,903,4708,891,4620,1053,4904,990,5266,1069,13580,1630,11963,1543,16826,1874,5495,992,1721,499,611,260,559,299,120,145
0500000US39023,39023,"Clark County, Ohio",34859,1580,1098,335,3073,597,4555,766,3547,892,2964,746,2152,562,2359,606,2938,696,2404,590,4219,704,1721,555,2552,609,762,363,178,147,209,160,0,189,128,151
0500000US39025,39025,"Clermont County, Ohio",57327,1872,385,325,2096,678,3042,677,4202,958,3141,687,2197,792,2313,753,3245,681,3787,1010,9049,1498,7399,1403,9442,1418,4013,829,1806,474,431,237,450,413,329,225
0500000US39029,39029,"Columbiana County, Ohio",30823,1671,852,439,2872,650,4096,847,2952,765,2866,801,2267,862,2452,749,2833,789,1934,603,3318,800,2536,684,1202,480,463,255,180,163,0,189,0,189,0,189
0500000US39035,39035,"Cuyahoga County, Ohio",307665,4533,4210,821,11441,1452,20035,1724,26916,2300,25332,2054,21831,2105,20068,1723,17617,1595,18919,1585,42344,2437,31160,2072,35099,2408,16892,1802,7257,1129,3268,808,1812,483,3464,692
0500000US39041,39041,"Delaware County, Ohio",54565,1619,75,90,310,225,669,295,1418,472,1908,765,2417,636,1594,516,1745,586,1830,500,4867,785,6054,979,10781,1353,9351,1158,5195,1071,3356,742,958,387,2037,688
0500000US39043,39043,"Erie County, Ohio",21808,1651,635,403,1131,415,1912,588,1936,570,1857,698,1803,593,1795,916,1489,554,1485,564,2764,646,2034,620,2044,658,566,297,68,116,70,115,0,189,219,209
0500000US39045,39045,"Fairfield County, Ohio",41939,1882,758,410,1968,651,2404,730,2883,729,2295,624,2084,670,1808,457,2492,805,1939,636,7053,1153,4450,991,7483,1287,2801,777,824,371,483,400,50,84,164,190
0500000US39049,39049,"Franklin County, Ohio",261192,5501,1826,586,5712,1064,11734,1585,13981,1580,15670,1689,12621,1389,15286,2015,14591,1851,14408,1664,41724,3105,34072,3060,44577,3450,17127,1664,8023,1473,3520,784,2434,750,3886,693
0500000US39055,39055,"Geauga County, Ohio",31554,889,496,276,863,380,1510,541,1809,474,1506,566,1951,574,1464,400,1343,468,1307,608,4116,935,4040,872,5368,1096,2737,732,1066,466,668,340,575,376,735,413
0500000US39057,39057,"Greene County, Ohio",41726,1671,421,255,1491,405,2394,707,2977,734,2851,766,2782,771,2129,634,3239,814,2118,761,6388,1195,3708,808,5809,1037,3510,739,838,445,292,254,417,287,362,283
0500000US39061,39061,"Hamilton County, Ohio",190886,4490,918,370,3543,737,8616,1396,11334,1388,11711,1512,9956,1513,10568,1729,12278,1740,14429,1821,31286,2393,23428,2048,22744,2056,13346,1526,7505,1286,3039,627,2089,510,4096,975
0500000US39063,39063,"Hancock County, Ohio",20702,1315,759,391,742,354,2466,616,2153,586,1071,403,1422,631,832,430,1216,522,1593,678,2516,782,1202,456,2773,714,1199,515,397,308,76,121,73,123,212,171
0500000US39081,39081,"Jefferson County, Ohio",18019,1153,548,243,1837,522,2685,588,2162,494,1964,536,1466,573,919,336,1747,548,752,327,1534,513,1229,509,724,343,320,281,54,91,0,189,0,189,78,95
0500000US39085,39085,"Lake County, Ohio",72011,2101,265,183,1976,585,5480,1020,9089,1411,5738,1103,5035,1117,3201,749,4391,974,5073,993,10091,1317,6873,1028,8230,1147,3969,932,995,378,1097,540,144,135,364,267
0500000US39089,39089,"Licking County, Ohio",44994,2112,599,389,1885,573,2885,667,4006,921,1656,415,2272,609,2558,686,2657,808,3248,884,6239,1252,5351,1156,7505,1158,2705,918,791,469,277,261,75,126,285,222
0500000US39093,39093,"Lorain County, Ohio",84275,2173,621,327,3798,815,7086,1047,8121,1409,5696,963,4266,912,6062,923,5157,914,5575,1033,10966,1564,8873,1239,10122,1309,4881,1148,2031,639,402,294,325,311,293,292
0500000US39095,39095,"Lucas County, Ohio",103737,2989,2476,662,5745,879,6807,1105,8380,1160,7606,1281,7309,1146,8428,1456,6605,1178,6783,1245,14658,1345,10400,1383,10542,1490,4334,1038,1795,596,898,421,379,216,592,316
0500000US39099,39099,"Mahoning County, Ohio",67271,2226,3397,821,6593,1168,7516,1061,7438,1145,6178,1073,4443,868,4701,893,3550,727,4216,902,8338,1286,4812,1099,4185,855,1397,588,281,190,188,187,0,189,38,47
0500000US39101,39101,"Marion County, Ohio",16546,1492,723,334,1370,473,1831,475,2001,604,1421,509,1213,514,1339,510,1430,550,1296,536,2264,707,867,394,687,420,42,69,48,77,14,24,0,189,0,189
0500000US39103,39103,"Medina County, Ohio",55201,1745,331,327,1240,490,3822,959,5016,992,3308,656,3138,671,2267,580,2843,752,2189,484,7732,1222,7927,1293,9010,1204,3465,710,1647,550,877,477,231,236,158,166
0500000US39109,39109,"Miami County, Ohio",28987,1621,442,284,1359,518,3560,829,1806,555,1957,584,2238,635,1789,716,1741,601,1345,443,4818,1118,3105,849,3397,861,973,432,239,198,122,149,96,116,0,189
0500000US39113,39113,"Montgomery County, Ohio",133685,3584,2110,606,5644,938,11303,1365,12161,1483,11464,1511,8910,1258,9472,1392,8640,1265,9868,1458,19789,1778,12313,1583,13583,1333,4786,913,1737,495,1079,434,357,228,469,256
0500000US39119,39119,"Muskingum County, Ohio",22850,1287,787,397,2103,586,2724,667,2259,687,1815,525,1101,401,1239,432,1641,504,1163,452,3041,757,2512,932,1595,586,488,326,369,383,0,189,13,21,0,189
0500000US39133,39133,"Portage County, Ohio",42693,1655,516,322,1682,533,2714,802,2924,810,3595,821,3026,949,3007,837,2338,701,2974,769,5453,1126,5800,1127,5844,896,1855,561,602,320,227,191,67,110,69,133
0500000US39139,39139,"Richland County, Ohio",32388,1620,1129,414,4158,762,4456,1019,3006,661,2164,575,2156,619,1712,668,2513,740,1727,623,3996,782,1904,582,2113,657,685,325,535,361,53,92,39,64,42,71
0500000US39141,39141,"Ross County, Ohio",19521,1279,1020,476,1240,488,2350,759,2140,733,1248,460,1422,484,1040,476,1658,747,751,378,3054,793,1310,527,1079,536,541,402,188,186,151,159,167,191,162,165
0500000US39145,39145,"Scioto County, Ohio",20311,1240,959,419,1370,457,2301,651,2330,690,1784,673,1360,518,1072,421,1593,635,787,459,2256,657,1549,578,2069,805,571,422,206,202,41,73,0,189,63,89
0500000US39151,39151,"Stark County, Ohio",104640,2610,2124,627,6697,982,9189,1310,10251,1192,7746,1079,7672,1086,5898,1047,8530,1382,6278,1052,14686,1862,10578,1411,10271,1524,2566,651,821,369,510,308,349,225,474,347
0500000US39153,39153,"Summit County, Ohio",144041,3741,2114,673,7557,1229,9661,1318,13227,1242,9873,1156,10257,1537,10253,1479,10520,1287,8494,1228,20250,2041,13416,1753,15206,1787,7377,1168,3325,843,878,348,822,356,811,328
0500000US39155,39155,"Trumbull County, Ohio",58016,2469,1570,467,5782,1125,9121,1234,6545,1140,4952,968,3647,816,4306,923,3311,725,3645,895,6404,1291,3799,718,3158,877,939,370,446,297,200,188,64,104,127,152
0500000US39157,39157,"Tuscarawas County, Ohio",24716,1409,812,470,2064,587,3292,722,2719,743,1988,615,1875,661,1890,774,1064,381,1392,484,3203,725,1673,482,1829,613,842,441,73,85,0,189,0,189,0,189
0500000US39165,39165,"Warren County, Ohio",64522,2054,223,190,1215,602,2150,691,2977,779,3642,826,2794,827,2978,1162,3398,923,3236,993,6881,1359,8525,1368,12347,1688,5333,1016,4046,1179,1822,699,985,670,1970,831
0500000US39169,39169,"Wayne County, Ohio",30823,1325,580,430,1645,477,3298,689,4267,756,2458,673,1385,402,1862,622,2522,592,1980,601,4126,802,3339,729,2344,563,551,266,76,90,182,154,208,235,0,189
0500000US39173,39173,"Wood County, Ohio",33500,1569,699,370,1385,452,1858,494,2260,575,2667,682,2161,530,1948,611,1602,538,1706,556,5239,803,3946,988,5118,961,1805,483,585,300,56,95,90,148,375,287
0500000US40017,40017,"Canadian County, Oklahoma",33389,1412,470,209,1105,344,1857,486,2655,585,2356,761,2554,719,1615,521,1294,526,1619,616,5811,1090,3745,715,4694,922,2158,645,1058,535,218,164,180,211,0,159
0500000US40027,40027,"Cleveland County, Oklahoma",66981,2724,988,316,2756,617,4059,957,5333,1063,4552,1142,3679,947,3422,856,4003,717,3171,885,10055,1561,8043,1325,9288,1439,3880,834,1764,596,1093,543,260,257,635,461
0500000US40031,40031,"Comanche County, Oklahoma",22256,1552,998,317,1547,501,2125,579,1420,443,1269,499,1322,439,1006,416,1365,551,2306,793,2670,720,2645,731,2401,518,735,460,160,122,105,169,139,150,43,72
0500000US40037,40037,"Creek County, Oklahoma",18621,823,1275,342,2264,483,2384,439,1321,413,1451,370,1042,331,1778,492,921,280,724,296,2497,566,1163,342,1092,364,368,233,247,191,26,44,0,159,68,85
0500000US40101,40101,"Muskogee County, Oklahoma",16870,970,1266,438,1746,484,2473,513,1328,406,1364,418,1425,439,1511,442,909,387,788,335,1432,507,1255,428,772,278,243,167,73,116,201,206,84,137,0,159
0500000US40109,40109,"Oklahoma County, Oklahoma",175892,3732,5812,944,11706,1131,12478,1462,12041,1375,11996,1408,9912,1364,10885,1303,9102,1352,10209,1266,22682,2125,19597,2324,18564,1905,10010,1446,5019,895,2153,787,1702,509,2024,510
0500000US40119,40119,"Payne County, Oklahoma",15163,993,811,400,1077,398,1765,696,1353,498,1455,455,875,357,1094,440,466,225,740,333,1186,452,1206,565,1543,489,924,463,261,217,176,217,0,159,231,212
0500000US40125,40125,"Pottawatomie County, Oklahoma",17744,798,1704,482,1894,430,1952,427,1683,444,1287,362,1170,368,1029,311,921,333,977,298,2425,543,1057,357,1141,359,239,171,169,170,75,74,21,26,0,159
0500000US40131,40131,"Rogers County, Oklahoma",27023,866,894,314,1649,397,2213,446,2266,501,1407,372,1317,380,1138,336,1278,297,1723,493,4658,722,3305,620,2743,521,1369,305,625,259,370,206,68,83,0,159
0500000US40143,40143,"Tulsa County, Oklahoma",148195,2386,3530,636,8399,967,11664,994,13036,1285,8979,1023,7186,1023,7999,898,7774,945,10498,1165,20770,1507,16300,1599,17375,1487,7327,968,3591,684,1598,401,825,333,1344,349
0500000US40145,40145,"Wagoner County, Oklahoma",22101,776,659,273,1381,391,2331,507,1424,375,1306,405,1041,306,768,322,798,319,1478,414,4486,739,2475,524,2619,629,801,279,256,168,42,68,190,125,46,73
0500000US41003,41003,"Benton County, Oregon",20217,945,373,400,385,232,1154,439,1754,642,1851,536,1476,493,1006,390,812,387,309,197,1315,449,1806,570,4228,772,1699,546,1158,438,562,356,280,222,49,83
0500000US41005,41005,"Clackamas County, Oregon",108555,2825,1265,433,1306,608,3121,762,4751,995,5805,1124,5732,1149,4826,1198,3538,1028,3287,788,7738,1331,10009,1296,24230,2289,13926,1714,9441,1339,3783,894,2897,743,2900,668
0500000US41017,41017,"Deschutes County, Oregon",47855,2409,811,667,1128,698,3261,906,3148,992,4134,1023,984,422,2183,788,2280,888,1163,520,6011,1676,6596,1299,7165,1232,3811,1070,2453,841,865,410,550,501,1312,604
0500000US41019,41019,"Douglas County, Oregon",29708,1526,976,446,2609,647,3823,793,2339,743,2494,773,1573,613,1089,460,2399,752,1316,624,3946,872,2668,724,3159,857,755,340,386,272,129,134,47,84,0,201
0500000US41029,41029,"Jackson County, Oregon",54242,2178,1532,732,1493,496,3470,661,4616,1084,4572,1110,3749,999,2254,715,1947,658,2849,979,5275,1244,5969,1131,7499,1443,5028,1250,1850,634,1009,453,424,478,706,589
0500000US41033,41033,"Josephine County, Oregon",22069,1666,1031,569,2190,652,2984,977,1261,522,1068,463,812,402,1223,558,1060,517,551,315,3042,854,2416,695,2913,913,820,410,547,389,48,80,0,201,103,191
0500000US41035,41035,"Klamath County, Oregon",16934,1381,621,299,1981,588,2170,564,1664,622,737,348,1011,476,1495,475,808,365,786,398,2132,742,1160,407,1514,605,643,356,96,121,45,79,0,201,71,88
0500000US41039,41039,"Lane County, Oregon",87013,2772,2402,708,4055,965,6267,1126,7374,1074,6452,1103,4077,804,3518,610,3133,714,4267,990,10497,1329,11269,1313,13693,1666,6111,1140,2099,665,825,350,717,394,257,183
0500000US41043,41043,"Linn County, Oregon",30324,1994,318,235,1799,731,2666,742,2823,653,2372,587,1306,462,1054,455,1431,633,2102,678,4292,898,3696,899,4602,1021,1289,509,250,189,109,187,0,201,215,242
0500000US41047,41047,"Marion County, Oregon",69237,3252,1141,528,2511,849,5967,1114,5832,951,4046,899,4087,861,2747,753,2721,717,2883,795,8157,1292,9459,1588,12048,1839,4950,1162,1427,495,545,307,347,274,369,254
0500000US41051,41051,"Multnomah County, Oregon",169799,4780,882,427,1670,645,3542,941,6533,1068,9396,1260,7283,1248,6029,1160,5691,1143,6011,1109,14565,1950,20822,2112,39098,2906,22225,1932,13242,1569,5455,836,2827,769,4528,728
0500000US41053,41053,"Polk County, Oregon",18888,1203,253,195,308,208,1144,503,2443,723,937,440,1185,507,403,233,824,514,987,511,2461,898,2378,831,3617,759,1228,442,366,262,187,234,0,201,167,206
0500000US41059,41059,"Umatilla County, Oregon",17165,1466,531,414,1684,854,2285,818,1818,561,916,394,525,317,799,451,1383,588,1615,736,2814,743,1146,404,1089,400,304,248,156,141,0,201,9,17,91,115
0500000US41067,41067,"Washington County, Oregon",130374,3642,682,391,831,364,2656,738,5715,1029,8136,1453,5599,1091,5767,1150,3446,756,3521,862,11241,1625,13846,1719,30975,2350,19695,1689,10446,1480,4539,907,1325,534,1954,573
0500000US41071,41071,"Yamhill County, Oregon",24273,1544,453,377,612,328,504,246,1608,516,1577,486,1305,467,1541,598,219,149,641,309,3181,748,3344,839,5240,1157,2587,724,739,326,149,183,0,201,573,399
0500000US42001,42001,"Adams County, Pennsylvania",29720,1340,137,184,266,242,2228,568,2655,790,2953,597,2000,598,2006,656,1061,349,840,262,3649,666,3522,694,4460,693,2448,597,725,354,431,249,127,98,212,175
0500000US42003,42003,"Allegheny County, Pennsylvania",339009,5659,5594,1043,12130,1278,22422,1872,27665,2016,29897,2323,24950,2163,23386,1729,20024,2133,19263,2111,40896,2548,32314,2170,38239,2923,20306,1898,10326,1466,4535,869,2561,642,4501,896
0500000US42005,42005,"Armstrong County, Pennsylvania",20738,1029,711,280,2073,531,2429,499,2777,593,1497,442,1661,488,1604,532,1238,405,1228,416,1814,413,1484,466,1575,474,143,145,224,191,64,65,118,134,98,122
