GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median contract rent,Margin of Error; Median contract rent
0500000US36113,36113,"Warren County, New York",749,39
0500000US36117,36117,"Wayne County, New York",638,42
0500000US36119,36119,"Westchester County, New York",1326,32
0500000US37001,37001,"Alamance County, North Carolina",559,34
0500000US37019,37019,"Brunswick County, North Carolina",718,107
0500000US37021,37021,"Buncombe County, North Carolina",757,42
0500000US37023,37023,"Burke County, North Carolina",475,25
0500000US37025,37025,"Cabarrus County, North Carolina",688,41
0500000US37027,37027,"Caldwell County, North Carolina",451,32
0500000US37031,37031,"Carteret County, North Carolina",670,50
0500000US37035,37035,"Catawba County, North Carolina",557,23
0500000US37037,37037,"Chatham County, North Carolina",515,154
0500000US37045,37045,"Cleveland County, North Carolina",482,29
0500000US37049,37049,"Craven County, North Carolina",606,39
0500000US37051,37051,"Cumberland County, North Carolina",683,15
0500000US37057,37057,"Davidson County, North Carolina",495,38
0500000US37063,37063,"Durham County, North Carolina",819,32
0500000US37067,37067,"Forsyth County, North Carolina",594,15
0500000US37071,37071,"Gaston County, North Carolina",605,19
0500000US37081,37081,"Guilford County, North Carolina",662,11
0500000US37085,37085,"Harnett County, North Carolina",609,36
0500000US37089,37089,"Henderson County, North Carolina",732,64
0500000US37097,37097,"Iredell County, North Carolina",670,61
0500000US37101,37101,"Johnston County, North Carolina",612,32
0500000US37109,37109,"Lincoln County, North Carolina",528,27
0500000US37119,37119,"Mecklenburg County, North Carolina",908,14
0500000US37125,37125,"Moore County, North Carolina",703,206
0500000US37127,37127,"Nash County, North Carolina",498,47
0500000US37129,37129,"New Hanover County, North Carolina",805,34
0500000US37133,37133,"Onslow County, North Carolina",819,48
0500000US37135,37135,"Orange County, North Carolina",923,49
0500000US37147,37147,"Pitt County, North Carolina",560,34
0500000US37151,37151,"Randolph County, North Carolina",512,19
