GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25
0500000US42085,42085,"Mercer County, Pennsylvania",79823,396,706,459,0,174,16,27,143,221,16,27,0,174,6,13,59,72,14,24,117,117,1175,409,702,275,2051,739,1670,452,1075,448,30500,2020,3599,635,4956,712,8027,1040,7384,1224,10153,1249,5543,958,872,282,1039,375
0500000US42089,42089,"Monroe County, Pennsylvania",113148,1226,1962,857,18,31,0,174,0,174,0,174,0,174,262,317,111,132,0,174,109,129,989,543,1427,764,2354,875,2024,1415,1818,800,36699,2725,3862,1179,8056,1341,15852,2155,8619,1529,18361,2372,8482,1544,1442,991,701,392
0500000US42091,42091,"Montgomery County, Pennsylvania",576833,74,3037,668,108,80,176,191,48,65,360,275,527,360,563,384,932,539,1273,652,547,294,3207,893,3585,1082,4414,952,5832,1153,8386,1273,126590,5133,12763,1376,27706,2125,60071,3491,39684,2841,158426,5162,79516,3829,24539,2105,14543,1540
0500000US42095,42095,"Northampton County, Pennsylvania",211011,698,1943,674,0,174,0,174,0,174,339,338,784,644,454,508,410,458,349,316,938,562,1597,613,2939,923,3660,1030,3061,937,2970,776,66632,3557,8112,1299,13014,1414,23062,2318,19826,2297,39593,2992,15363,1708,2882,917,3083,742
0500000US42097,42097,"Northumberland County, Pennsylvania",67758,383,345,169,51,85,0,174,0,174,0,174,0,174,136,131,371,362,300,230,147,179,800,315,1722,552,1660,623,2172,694,988,329,30653,1963,3359,816,3123,725,4983,888,5001,820,7897,1183,2923,795,934,372,193,164
0500000US42101,42101,"Philadelphia County, Pennsylvania",1057805,641,22890,3320,482,365,299,243,640,524,1403,599,2826,963,2968,1109,4079,1338,7270,1923,5775,1520,12723,2262,18296,2499,30000,3294,39024,3905,28511,2676,296044,10229,40120,3381,50822,3595,133056,6898,57899,4012,178859,7111,84583,4315,23533,2692,15703,2230
0500000US42107,42107,"Schuylkill County, Pennsylvania",105640,551,1122,407,0,174,46,63,0,174,0,174,59,102,0,174,102,84,382,286,195,233,885,338,1109,468,2555,580,3030,738,2681,804,43403,2416,6535,1019,6171,897,10562,1390,10238,1306,10268,1250,4931,965,531,282,835,546
0500000US42111,42111,"Somerset County, Pennsylvania",55951,396,1112,513,21,37,0,174,0,174,0,174,0,174,7,16,72,83,80,110,262,191,1451,477,588,262,1748,411,1079,306,529,195,23511,1324,3304,579,3320,648,4806,735,5093,768,6062,959,2254,491,457,219,195,117
0500000US42125,42125,"Washington County, Pennsylvania",149408,722,1134,554,0,174,35,60,20,33,0,174,3,7,313,359,178,195,364,426,103,136,1574,470,962,421,2579,735,1770,567,2260,631,53233,2352,4778,1093,8522,1281,15596,1565,12052,1416,29940,2242,10705,1248,1592,630,1695,577
0500000US42129,42129,"Westmoreland County, Pennsylvania",261528,721,1414,567,0,174,42,71,0,174,136,218,0,174,376,316,129,94,317,281,528,422,2146,883,1164,424,3188,897,2808,656,3081,717,89869,3393,7985,1254,16993,1887,27902,2049,29988,2008,46507,2662,20632,2172,3654,742,2669,727
0500000US42133,42133,"York County, Pennsylvania",308230,1103,2138,608,0,174,61,95,105,179,241,273,43,38,248,220,920,597,506,396,659,370,4063,1102,3756,929,7836,1411,6498,1171,4566,965,112687,4563,13608,1728,17265,1535,32629,2765,25786,2109,48456,3419,20881,2028,3420,806,1858,678
0500000US44003,44003,"Kent County, Rhode Island",121800,804,815,529,0,208,0,208,87,148,0,208,0,208,565,576,327,420,129,150,577,450,788,504,1424,746,2119,725,1163,689,1896,797,28661,2474,6691,1490,9029,1559,15974,2393,12407,1770,24369,2099,11055,1457,2739,1027,985,460
0500000US44005,44005,"Newport County, Rhode Island",60041,664,241,182,0,208,0,208,0,208,0,208,41,70,87,105,151,242,139,144,12,28,628,448,728,433,183,186,529,332,409,274,10927,1632,2175,679,3616,946,8334,1384,4610,1022,16982,1593,7465,1375,1652,536,1132,574
0500000US44007,44007,"Providence County, Rhode Island",431584,512,9230,1613,333,364,105,176,109,134,571,418,3407,1780,2233,899,1818,643,5013,1299,2462,752,5713,1212,9342,1444,8303,1410,8348,1908,5712,1412,107577,5680,22344,2678,22839,2151,54649,4401,34391,3039,78280,4311,34565,3427,8232,1524,6008,1313
0500000US44009,44009,"Washington County, Rhode Island",86400,488,335,225,0,208,0,208,0,208,0,208,0,208,0,208,172,186,119,184,206,205,81,89,294,363,950,489,755,358,1186,530,16530,1517,3879,849,5331,842,10304,1684,5975,1358,22234,1839,12842,1778,2464,732,2743,767
0500000US45003,45003,"Aiken County, South Carolina",117504,992,835,493,100,127,0,207,286,353,0,207,0,207,64,106,595,475,959,548,1169,582,1784,927,3142,1142,3869,1293,3187,1015,1375,695,32227,2663,6035,1350,5453,977,19592,2795,9234,1658,17042,1892,8247,1704,1225,606,1084,482
0500000US45007,45007,"Anderson County, South Carolina",134544,1265,1754,626,0,207,0,207,202,299,364,341,57,96,101,152,414,501,704,495,716,471,2415,994,3815,1643,3244,1100,4622,1378,3074,1146,35954,3532,9346,1750,8457,1722,17108,2224,13743,1944,17208,2177,8206,1405,1238,497,1802,649
0500000US45013,45013,"Beaufort County, South Carolina",130743,805,672,343,0,207,0,207,0,207,0,207,108,165,0,207,480,568,9,19,627,492,576,514,603,356,1376,728,1061,650,1703,890,26385,2785,3573,1272,9815,1833,19400,2606,9788,1797,30917,2428,15696,2342,4643,1117,3311,1388
0500000US45015,45015,"Berkeley County, South Carolina",138969,748,1545,864,0,207,0,207,150,185,40,71,0,207,136,202,483,486,663,478,460,336,1557,708,3306,1084,3248,1105,4329,1171,1720,528,30835,2859,7229,1244,10578,1775,23153,2186,14480,2021,22617,2248,9303,1418,1982,687,1155,540
0500000US45019,45019,"Charleston County, South Carolina",281282,640,1448,792,135,223,0,207,0,207,78,135,108,147,39,83,568,409,2062,1010,746,406,2351,786,3237,1137,7761,1580,6978,1799,3000,975,55919,3982,6199,1254,9039,1603,40756,4060,23777,3037,76513,4640,25215,2429,10833,1905,4520,1182
0500000US45031,45031,"Darlington County, South Carolina",46018,976,1506,680,60,103,44,74,183,285,0,207,208,261,80,134,0,207,149,121,480,390,432,300,1334,635,2146,842,2094,738,1144,500,13718,1801,1565,614,2405,727,6530,1584,3983,936,4994,1411,2441,977,276,272,246,246
0500000US45035,45035,"Dorchester County, South Carolina",102255,705,2136,961,47,79,0,207,0,207,19,30,0,207,0,207,24,41,257,245,432,373,1309,793,925,575,2672,1063,1577,669,2962,975,22970,2553,3527,901,6383,1322,16053,1939,11178,1937,20091,2628,7420,1553,1481,599,792,475
0500000US45041,45041,"Florence County, South Carolina",93661,133,585,297,43,71,0,207,0,207,222,244,0,207,402,367,200,187,2156,1110,458,313,1439,699,1658,747,3864,1102,3404,1008,1170,410,25438,2181,3386,770,4417,952,14978,1990,8932,1322,13665,1633,5536,1228,799,467,909,450
0500000US45045,45045,"Greenville County, South Carolina",338862,451,3388,986,194,173,0,207,8,17,821,439,546,411,294,290,421,337,2536,1080,2377,1224,3606,1093,5498,1376,8645,1709,7871,1823,6306,1330,63411,4143,14322,1707,24897,2456,48401,3586,30018,2528,74168,3490,31833,2866,5774,1039,3527,897
0500000US45047,45047,"Greenwood County, South Carolina",45548,1461,545,316,0,207,0,207,0,207,0,207,0,207,0,207,242,233,106,119,223,186,549,333,1377,519,1546,819,1005,525,823,627,11711,2245,2008,895,3072,808,6299,1434,5121,1199,7518,1572,2874,1044,224,189,305,251
0500000US45051,45051,"Horry County, South Carolina",237363,891,1728,715,44,75,0,207,0,207,128,201,775,601,37,64,209,333,1921,1266,980,599,2531,985,2692,1074,5820,1624,4721,1380,3031,886,66840,4018,8468,1319,18493,2128,42693,3263,22985,2312,35686,2967,13169,1779,2824,686,1588,565
0500000US45057,45057,"Lancaster County, South Carolina",63699,548,350,214,0,207,0,207,0,207,0,207,0,207,11,25,0,207,12,13,361,178,1513,804,1419,993,1863,751,1180,664,1620,941,18736,1959,2261,931,3804,1265,7093,1652,6549,1586,11551,2013,3728,1142,1336,877,312,267
0500000US45059,45059,"Laurens County, South Carolina",45545,560,375,277,0,207,0,207,0,207,51,83,0,207,291,227,149,147,520,317,726,399,1397,569,1373,534,2683,812,1393,517,537,313,11090,1466,3139,786,3521,752,7347,1404,4620,995,4292,896,1632,591,241,232,168,166
0500000US45063,45063,"Lexington County, South Carolina",197188,706,2372,752,0,207,0,207,0,207,321,499,195,302,199,265,193,294,1613,888,1060,754,1980,670,2691,1055,4280,962,2460,590,3332,864,50163,3108,8280,1243,12665,1699,28320,2778,16919,1982,38704,2834,15645,1670,3185,681,2611,606
0500000US45073,45073,"Oconee County, South Carolina",54652,966,679,549,0,207,0,207,0,207,35,74,0,207,130,210,74,85,222,186,760,386,934,596,1037,450,1799,749,1614,743,760,487,12710,1788,3635,1012,3697,981,8788,1762,4446,1066,8065,1350,3633,846,671,406,963,412
0500000US45075,45075,"Orangeburg County, South Carolina",58483,166,853,490,0,207,0,207,0,207,331,205,83,150,0,207,10,16,127,187,722,491,346,250,1141,498,1661,596,1973,682,1089,710,16141,2114,2492,915,3213,1012,8762,1817,8953,1754,7066,1416,2536,654,370,233,614,325
0500000US45077,45077,"Pickens County, South Carolina",77764,756,1439,662,154,198,0,207,0,207,36,61,0,207,210,229,53,90,417,347,661,384,1266,439,963,450,2838,893,3256,900,1375,564,16337,1690,4331,1005,4711,928,10327,1705,8112,1296,13288,1918,5358,1076,1139,433,1493,658
0500000US45079,45079,"Richland County, South Carolina",255352,884,2724,801,231,247,0,207,82,99,0,207,294,237,602,497,314,268,1356,641,529,315,2138,669,1686,731,3570,947,5934,1174,4555,1312,48623,3681,7890,1991,12889,1810,42037,3673,20705,2704,58924,3447,29346,3215,7009,1531,3914,835
0500000US45083,45083,"Spartanburg County, South Carolina",202391,762,3383,892,0,207,0,207,226,219,385,352,0,207,448,346,315,230,1536,721,1318,468,2789,848,3639,926,5131,1023,5804,1576,5613,1064,53137,3345,10281,1361,12211,1475,28611,3015,22589,2297,28873,2756,12104,1672,2431,775,1567,702
0500000US45085,45085,"Sumter County, South Carolina",69787,621,653,343,101,168,0,207,34,57,0,207,0,207,41,67,362,259,527,437,315,338,1026,487,1581,582,2533,767,1310,596,1410,644,19106,1931,2940,847,4482,909,13350,2054,6428,1164,9209,1563,3165,861,768,400,446,340
0500000US45091,45091,"York County, South Carolina",173199,522,2256,811,0,207,12,24,0,207,46,58,0,207,39,68,223,257,703,447,1185,747,2624,1137,1905,766,4137,917,3112,912,2140,724,36840,3034,7869,1715,13776,1907,25787,2533,18795,2446,34538,2304,13601,1580,1475,526,2136,676
0500000US46099,46099,"Minnehaha County, South Dakota",122560,779,1503,853,0,157,0,157,0,157,0,157,360,337,0,157,20,36,616,348,267,268,1544,610,1358,716,779,348,1952,753,1767,731,26686,2328,4420,931,8330,1333,18558,2128,13509,1567,28135,2672,8983,1258,2452,627,1321,603
0500000US46103,46103,"Pennington County, South Dakota",74338,812,808,362,0,157,0,157,0,157,0,157,0,157,0,157,188,209,0,157,0,157,610,410,985,593,1299,683,1447,672,962,466,15493,2102,4000,1137,4164,974,13235,1724,8699,1659,14546,1979,5531,981,1495,812,876,488
0500000US47001,47001,"Anderson County, Tennessee",54291,487,730,400,0,204,0,204,0,204,0,204,73,127,47,88,25,41,208,184,232,223,1412,644,808,341,1045,494,728,502,1229,603,13839,1867,3560,1004,4938,1046,8935,1681,3928,870,7189,1449,3570,964,904,416,891,397
0500000US47009,47009,"Blount County, Tennessee",92123,467,618,326,86,139,0,204,0,204,44,74,29,54,0,204,154,221,375,330,331,215,1753,688,1644,1023,1910,767,1757,694,1724,653,26254,2707,4835,1162,6857,1359,13799,1845,8907,1589,13607,1991,4517,1001,1828,676,1094,541
0500000US47011,47011,"Bradley County, Tennessee",71667,968,753,473,0,204,0,204,0,204,0,204,100,115,133,210,93,133,249,190,815,481,1658,542,1277,476,1843,627,2207,945,882,433,19673,2375,5243,1198,4260,911,10369,1985,5603,1451,10838,1665,3361,1147,1420,675,890,312
0500000US47037,47037,"Davidson County, Tennessee",468932,343,6880,1701,62,101,0,204,0,204,325,371,686,489,1806,848,650,468,2615,962,2393,791,4095,967,8107,1845,10230,1769,11340,1728,9007,1537,88119,5471,16584,2201,23365,2289,68767,4485,27320,2972,116745,5315,48701,3766,13010,1915,8125,1353
0500000US47059,47059,"Greene County, Tennessee",49412,660,640,574,0,204,0,204,0,204,0,204,64,117,413,361,290,214,360,340,192,169,1031,545,322,242,1183,520,1330,722,1249,707,15366,1820,6371,1409,3639,908,5924,1101,2982,875,4971,988,2422,838,324,191,339,243
0500000US47065,47065,"Hamilton County, Tennessee",249883,653,3263,1384,0,204,85,139,0,204,142,245,202,233,651,492,75,106,1207,613,565,370,3900,1252,2864,1306,4468,1171,6776,1346,3909,1028,62409,4206,10874,1765,14786,2021,33224,2653,23826,2383,52827,3835,17214,2118,4296,971,2320,570
0500000US47093,47093,"Knox County, Tennessee",304869,1373,1987,668,0,204,0,204,49,81,0,204,679,477,241,230,365,370,1421,846,796,499,3175,1002,2689,905,5505,1434,6377,1553,4729,1139,61644,3899,11729,1669,18007,2096,43597,3384,24690,2471,72564,3716,29545,2658,8238,1334,6842,1367
0500000US47113,47113,"Madison County, Tennessee",64646,365,586,369,0,204,0,204,0,204,0,204,0,204,98,157,91,145,55,90,481,368,850,516,738,358,1231,488,2662,894,933,381,22440,2432,3733,886,4881,1034,8873,1670,3439,903,8671,1660,3546,789,863,453,475,295
0500000US47119,47119,"Maury County, Tennessee",61953,778,477,312,0,204,0,204,0,204,0,204,0,204,0,204,0,204,138,159,121,91,1131,583,426,236,1289,579,1137,593,769,479,17180,1866,3921,1011,5274,1157,10115,1799,6242,1423,8433,1463,4019,980,920,435,361,229
0500000US47125,47125,"Montgomery County, Tennessee",120879,538,1622,630,0,204,0,204,0,204,0,204,187,233,0,204,0,204,129,185,527,413,329,199,1424,767,820,475,2458,938,2420,860,30134,2992,5864,1187,9141,1291,24386,2384,10208,2029,22267,2591,7968,1362,742,383,253,194
0500000US47141,47141,"Putnam County, Tennessee",49287,330,483,311,0,204,45,90,72,111,0,204,242,252,63,103,87,145,554,347,220,207,1168,426,816,461,1151,550,1310,503,557,313,14927,1783,3921,1065,2379,624,5595,1228,1861,599,8325,1342,4387,1084,509,306,615,277
0500000US47147,47147,"Robertson County, Tennessee",47268,302,583,475,81,142,0,204,0,204,0,204,103,164,112,117,0,204,166,162,33,69,1556,836,556,276,1598,609,1340,504,632,338,14695,1781,3160,938,3798,952,5856,1109,3688,960,6148,1144,2825,908,141,146,197,151
0500000US47149,47149,"Rutherford County, Tennessee",191596,601,1719,694,0,204,0,204,0,204,0,204,330,365,0,204,91,155,501,353,359,317,1445,623,2252,919,2516,1101,2094,780,2104,663,47196,3494,9487,1560,11753,1886,33120,3570,15610,2040,42135,3568,14441,2381,2424,777,2019,637
0500000US47155,47155,"Sevier County, Tennessee",68175,731,871,577,0,204,0,204,12,21,0,204,179,210,56,91,0,204,323,334,506,509,1661,695,795,613,1986,731,1610,648,1368,641,21216,2891,4995,1297,5613,1213,9945,1747,4598,1308,7898,1804,3196,1105,847,514,500,319
0500000US47157,47157,"Shelby County, Tennessee",608402,627,7098,1511,138,178,95,112,499,319,498,355,954,622,822,505,1237,534,5398,1141,2574,968,6002,1345,8396,1553,12688,1972,14574,2197,10067,1407,137111,5429,19509,2271,35085,3105,113066,5019,45253,3550,117089,5623,49008,4255,13736,2106,7505,1247
0500000US47163,47163,"Sullivan County, Tennessee",113824,599,1124,514,0,204,0,204,0,204,0,204,138,133,43,73,281,230,612,314,999,431,2288,676,2666,751,2812,826,3014,903,1995,700,33808,2479,8622,1476,9612,1938,14013,1864,9159,1388,13739,1560,6288,1172,1420,467,1191,383
0500000US47165,47165,"Sumner County, Tennessee",122747,747,1393,794,93,110,0,204,270,339,0,204,111,133,25,43,0,204,227,203,1223,663,1598,691,1223,671,2310,739,1756,545,1455,551,31267,3059,8355,1309,8768,1489,18169,2410,11358,1806,22332,2332,8578,1343,1531,570,705,382
0500000US47179,47179,"Washington County, Tennessee",87299,653,386,349,0,204,60,99,0,204,0,204,63,110,186,167,114,158,524,342,520,362,1595,687,1173,557,2423,949,2204,774,1689,719,21665,2453,4852,1136,4801,1031,11921,2091,5437,1153,17089,2081,7675,1249,1657,700,1265,456
0500000US47187,47187,"Williamson County, Tennessee",142284,1028,942,528,0,204,149,185,0,204,0,204,26,48,0,204,75,124,1677,1171,102,122,782,453,1443,779,1075,664,1037,621,1470,674,17367,2528,2012,820,6378,1260,18507,2226,9683,1946,52552,2928,20167,2280,3698,844,3142,879
0500000US47189,47189,"Wilson County, Tennessee",91054,647,536,290,0,204,0,204,140,266,0,204,0,204,135,157,248,287,274,178,158,176,1500,745,928,558,2122,767,1856,1037,1396,493,19812,1983,4192,1086,6327,1437,16686,2433,8176,1641,17973,2423,6086,1273,1319,627,1190,597
0500000US48005,48005,"Angelina County, Texas",56702,622,1617,1043,0,220,0,220,0,220,0,220,216,250,330,448,145,165,1988,921,480,366,520,378,2305,1297,2455,1113,1226,597,1071,591,13242,2234,3281,1259,4640,1209,9616,1687,4594,1016,6157,1534,1855,758,659,287,305,258
0500000US48021,48021,"Bastrop County, Texas",54506,1720,1051,636,0,220,0,220,0,220,290,336,907,472,0,220,221,273,868,658,159,177,1356,654,1235,661,1145,637,1183,723,1284,786,12743,2549,2073,999,4820,1223,9727,2100,4455,1525,7268,1526,2144,773,205,203,1372,820
0500000US48027,48027,"Bell County, Texas",206073,652,1903,716,0,220,0,220,130,120,324,400,555,422,724,643,127,115,1577,685,1335,733,1077,591,2471,773,2652,1078,4433,1182,3117,928,41359,3166,11562,1693,18249,2599,46416,3567,22115,2893,30273,3931,11102,1792,3469,1043,1103,389
0500000US48029,48029,"Bexar County, Texas",1225485,444,24820,3245,336,238,531,469,876,609,3263,897,7736,1652,4209,1201,4813,1617,26274,3263,7549,1781,14805,2185,34841,4061,28947,3656,29145,3245,24568,2927,255844,9899,53661,4511,80240,4687,186197,8412,95138,5886,218237,8289,88294,5089,21745,2198,13416,1960
0500000US48037,48037,"Bowie County, Texas",63684,1167,195,200,72,136,0,220,195,366,0,220,131,137,0,220,0,220,408,404,228,251,601,296,952,447,1259,528,1879,798,1239,584,19320,2393,4132,986,4572,1053,10505,2070,4584,1268,9324,1645,3441,784,397,326,250,236
0500000US48039,48039,"Brazoria County, Texas",230238,1024,2462,924,138,220,186,311,278,337,44,81,1072,749,316,246,421,440,2501,841,1091,559,3803,1437,3852,1090,4737,1558,3907,1323,3425,1253,49266,4581,15209,2400,16629,2142,36993,4535,20601,3171,39366,3680,14250,2515,5323,1240,4368,1761
0500000US48041,48041,"Brazos County, Texas",116055,605,1722,799,7,11,0,220,178,262,144,184,1186,850,0,220,921,694,2274,1177,290,273,1307,658,2880,1002,1643,816,1913,773,1310,622,17787,2297,5340,1877,5363,1225,19087,2103,7548,1656,23164,2547,12359,1760,3390,876,6242,1294
0500000US48061,48061,"Cameron County, Texas",245943,1019,9129,1536,128,149,0,220,732,546,1845,648,3976,968,2093,705,3205,1005,14003,2420,5470,1476,6616,1535,13202,2145,7002,1606,7067,1938,5308,1550,55492,4002,11046,1778,9907,1406,30142,3419,17730,2906,29531,2917,8665,1478,2512,772,1142,431
0500000US48085,48085,"Collin County, Texas",613358,232,4565,1279,0,220,159,183,0,220,451,345,1056,741,1085,849,2390,1188,5305,2105,1336,920,4494,1537,3153,1292,4858,1258,5084,1328,6225,1564,80868,5316,11679,1997,33310,3128,85197,4504,45094,3880,204921,7100,85487,4244,17755,2653,8886,1588
0500000US48091,48091,"Comal County, Texas",92508,1146,503,335,0,220,0,220,0,220,0,220,70,100,0,220,392,472,454,340,99,120,842,558,850,570,882,435,1227,756,565,395,20984,2397,3127,798,6966,1504,13697,2034,8118,1396,22721,2164,8636,1399,1360,457,1015,540
0500000US48099,48099,"Coryell County, Texas",47572,802,596,273,76,124,0,220,0,220,0,220,0,220,43,77,575,371,856,462,373,185,768,311,893,398,670,300,981,455,413,281,9074,1288,4240,937,4742,906,10218,1273,5487,982,5397,1065,1767,540,301,200,102,111
0500000US48113,48113,"Dallas County, Texas",1638570,350,43412,4305,294,266,563,360,3941,1219,5750,1565,11605,2301,6944,1466,11953,1965,67421,5011,11958,1863,31676,3871,62731,5021,31207,3077,37682,3350,28290,2631,308126,8800,51915,3572,80004,4131,250001,8220,94289,5347,319411,9226,128054,5706,35326,3144,16017,1919
0500000US48121,48121,"Denton County, Texas",524239,371,6895,1824,193,307,240,280,44,73,153,185,1213,944,556,562,1124,594,4889,1547,913,568,3180,1085,5288,1350,4457,1565,5092,1277,6475,1509,79252,5742,13178,1772,34157,3193,84429,4390,38940,3387,160702,6805,57596,3923,8297,1620,6976,1422
0500000US48135,48135,"Ector County, Texas",93324,630,1414,549,0,220,0,220,0,220,24,45,634,470,415,351,1312,827,1333,582,1246,946,1888,871,4167,1506,3578,1370,3997,1281,2601,1088,20885,2912,8356,1682,6321,1309,14609,2232,6213,1055,10646,2085,2670,949,668,479,347,286
0500000US48139,48139,"Ellis County, Texas",107633,594,888,387,0,220,0,220,127,210,10,17,631,597,219,225,348,265,2522,964,906,601,836,632,2877,1182,2597,660,2513,766,2215,839,24059,2602,5296,1239,10273,1679,19023,2168,8843,1467,16249,1991,5722,1419,758,361,721,399
0500000US48141,48141,"El Paso County, Texas",510580,1275,14383,1716,246,218,23,39,830,381,2808,1265,6366,1427,3094,877,5175,1236,23695,2902,3990,1059,8978,1616,16586,2723,9530,1892,10465,1882,11174,2093,90076,5141,28821,2861,26498,2937,92902,6026,42538,4025,75062,5116,27621,2681,5959,1702,3760,1150
0500000US48157,48157,"Fort Bend County, Texas",474935,879,6404,1630,55,94,61,101,314,422,641,615,1488,680,738,690,1156,810,4152,1361,1572,798,3204,1179,6854,1814,5242,1340,5408,1466,6450,1562,78792,6117,11637,1873,21434,3266,71868,6605,33976,4090,133335,6110,59688,5110,10490,1840,9976,2186
0500000US48167,48167,"Galveston County, Texas",219771,806,2228,952,77,131,0,220,158,201,287,220,458,416,419,336,1131,603,2599,1203,1353,589,1383,766,4707,1321,3713,1214,4354,1061,3741,1029,43146,3317,9341,1730,17563,2656,35279,3041,23759,2998,40174,2915,15302,2124,4786,1307,3813,1268
0500000US48181,48181,"Grayson County, Texas",86626,706,867,512,85,131,0,220,109,180,0,220,57,118,124,218,8,21,625,506,152,122,822,561,1590,665,1592,608,1821,766,1816,769,18506,2279,5756,1149,7734,1731,18337,2439,9782,1809,12911,1694,2950,705,444,282,538,334
0500000US48183,48183,"Gregg County, Texas",79826,1303,375,325,13,24,0,220,0,220,212,327,362,304,244,260,658,575,2799,1225,313,351,1086,671,2512,1056,2608,852,3160,869,1269,588,17898,2224,4493,1155,4790,997,15544,2012,4467,1106,11122,1535,4295,1077,1182,556,424,260
0500000US48187,48187,"Guadalupe County, Texas",100974,679,1239,511,0,220,0,220,0,220,33,56,344,295,482,401,206,261,1122,513,707,586,1481,781,1920,910,1102,575,1223,600,1894,670,27890,2644,4621,1113,8832,1441,11010,1587,9179,1456,18087,1768,8142,1223,743,442,717,328
0500000US48201,48201,"Harris County, Texas",2912844,711,72129,5227,535,370,322,224,4920,1404,10366,2514,22320,3459,14153,2434,23355,3468,103341,6782,19592,2940,43052,4012,82464,5951,49725,4252,54417,5069,50542,4545,591286,15275,94725,5187,138348,7541,443665,11534,189749,8734,582905,14118,220992,8260,61030,3830,38911,3174
0500000US48203,48203,"Harrison County, Texas",43374,865,668,482,0,220,0,220,0,220,60,115,163,224,197,208,0,220,708,455,167,172,569,501,519,392,1082,610,1909,718,1209,647,12335,1754,1876,653,3166,946,8899,1747,2531,728,5148,1282,1351,518,409,303,408,406
0500000US48209,48209,"Hays County, Texas",121051,1119,1032,581,0,220,0,220,0,220,393,523,483,428,123,176,902,720,3347,1514,276,293,750,459,1972,930,1810,1086,2034,940,1870,721,22318,3368,3723,1209,7716,1657,21336,2506,7230,1690,25945,2984,13933,2053,1586,622,2272,894
0500000US48213,48213,"Henderson County, Texas",55949,871,1118,527,0,220,0,220,0,220,9,23,364,348,47,97,29,53,475,359,512,484,1538,766,1072,424,1811,733,1792,692,589,327,14544,1887,4196,934,3282,846,11311,1683,2926,810,6339,1158,3482,880,185,127,328,346
0500000US48215,48215,"Hidalgo County, Texas",473366,1031,19279,2501,0,220,199,202,2716,929,3404,899,8725,1871,7364,1691,6340,1397,30241,3165,7479,2058,15686,2359,29144,4217,11551,2015,12461,2507,8809,1931,91920,6315,18189,2628,22478,2966,70361,5889,20605,2902,60601,5111,19349,2823,4831,1124,1634,595
0500000US48231,48231,"Hunt County, Texas",60159,737,788,617,0,220,0,220,0,220,26,48,318,310,12,22,158,169,573,363,600,521,1081,696,2080,821,2228,747,2174,864,893,426,14768,1655,3205,740,4480,1058,10736,1839,3878,967,7299,1449,3559,884,504,350,799,718
0500000US48245,48245,"Jefferson County, Texas",168925,409,2470,723,0,220,77,126,51,84,589,418,629,492,325,263,917,417,3947,962,831,497,3243,910,4437,1126,3296,815,5147,1299,2259,690,47287,3602,9678,1588,10323,1634,27636,2304,14507,1991,21022,2209,7130,1438,2079,826,1045,450
0500000US48251,48251,"Johnson County, Texas",106686,490,1256,546,56,99,0,220,0,220,36,65,71,119,167,219,0,220,2242,1223,472,313,1367,664,2431,1254,2826,1153,3644,1011,832,353,34159,3048,5920,1155,7977,1393,16691,2134,5697,1027,16056,2250,3400,1064,868,453,518,296
0500000US48257,48257,"Kaufman County, Texas",76218,1155,1138,568,0,220,0,220,0,220,133,224,98,122,258,304,636,637,1969,896,78,86,1030,504,1374,598,1541,571,1585,786,871,432,21302,2122,6614,1333,5859,1014,10821,1934,6157,1014,9738,1310,4687,947,167,148,162,120
0500000US48291,48291,"Liberty County, Texas",53961,1572,1116,621,0,220,11,18,0,220,0,220,395,282,228,378,590,619,1009,656,591,608,1221,601,1781,544,2033,1173,2633,804,1305,787,17185,2761,4644,1051,4102,980,6454,1305,3773,1146,3722,1102,926,601,242,275,0,220
0500000US48303,48303,"Lubbock County, Texas",178621,712,2773,967,0,220,0,220,154,249,164,188,484,309,795,440,499,283,3065,1077,648,349,2266,802,4453,1387,3453,1124,3922,1040,3146,1075,35338,3114,8680,1523,11719,1624,32001,2770,9839,1584,34850,2621,13774,1843,2574,736,4024,1166
0500000US48309,48309,"McLennan County, Texas",149696,552,2663,805,243,276,0,220,0,220,777,531,458,425,494,420,1047,615,2103,770,959,559,1322,503,4207,1044,4763,1190,4014,1072,2478,823,34003,3186,9574,1668,10931,1486,23196,2185,13844,1957,20237,2039,9226,1430,1350,493,1807,603
0500000US48329,48329,"Midland County, Texas",101188,479,1510,605,0,220,0,220,0,220,0,220,89,149,170,200,911,620,2189,1049,1156,670,1284,822,1921,803,2564,1197,3077,1514,1640,736,21805,2831,5884,1689,6704,1281,14891,2216,8563,2046,19655,2224,4779,1169,2004,782,392,310
