GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15
0500000US19113,19113,"Linn County, Iowa",112462,2699,4306,1150,3196,1142,4102,963,9011,1587,14594,2124,17514,2229,22083,2123,8180,1542,5072,1224,5489,1400,2369,660,1745,728,7096,1371,7705,1338
0500000US19153,19153,"Polk County, Iowa",239168,4332,7095,1367,6799,1619,8659,1242,17252,2146,29127,2896,41190,3507,37690,3141,26992,2400,9928,1575,11785,1687,6095,1257,3110,735,17580,2376,15866,2135
0500000US19155,19155,"Pottawattamie County, Iowa",45831,1664,2657,865,1314,436,2383,667,4366,868,5114,979,8036,1187,5335,963,3435,894,1406,461,1808,587,904,347,430,224,3726,749,4917,817
0500000US19163,19163,"Scott County, Iowa",78188,2565,4430,975,2966,1075,2564,684,5513,957,8711,1348,14282,2007,12869,1672,7839,1579,2700,858,3114,800,2295,864,1375,575,4825,954,4705,1032
0500000US19169,19169,"Story County, Iowa",49297,2284,1231,578,980,499,1845,701,1945,559,3753,947,6503,1556,8115,1240,4825,1062,3678,955,4153,1203,1745,801,372,327,5575,1852,4577,1007
0500000US19193,19193,"Woodbury County, Iowa",48448,1917,3083,872,1336,532,2426,694,3825,1043,4165,1056,7390,1411,8182,1525,2782,793,1654,638,2437,900,1416,635,1791,706,3450,744,4511,1058
0500000US20015,20015,"Butler County, Kansas",29844,2132,1208,575,1674,614,1722,591,2043,704,2957,746,4721,1083,5367,1071,2968,844,1056,387,1298,517,235,182,448,339,2586,969,1561,547
0500000US20045,20045,"Douglas County, Kansas",66430,2581,925,523,1225,563,2189,913,3744,896,5639,1264,9569,1778,12848,1978,6867,1370,3980,1087,3460,1161,2563,1058,1350,977,7463,1685,4608,1346
0500000US20091,20091,"Johnson County, Kansas",291604,4439,6158,1278,5162,936,9757,1575,19564,2222,32022,2984,46141,3231,49142,3854,41483,3515,17327,1834,18886,2248,8388,2386,3579,897,17133,2330,16862,2027
0500000US20103,20103,"Leavenworth County, Kansas",35220,2054,972,440,1208,550,2258,841,3452,996,4391,951,6529,1202,4255,1295,4394,1439,617,328,583,355,891,572,352,351,2055,899,3263,979
0500000US20161,20161,"Riley County, Kansas",38705,2085,968,560,1441,738,2129,595,2991,907,3390,1030,4750,1143,7024,1381,4353,1192,1530,617,2238,859,880,433,618,419,3727,953,2666,827
0500000US20173,20173,"Sedgwick County, Kansas",239085,3966,10517,1453,8431,1532,11252,1682,17857,1946,24784,1862,38464,3500,33676,2641,20432,2009,11300,2039,13167,1867,7180,1702,2902,763,16543,2317,22580,2754
0500000US20177,20177,"Shawnee County, Kansas",83244,2741,2502,785,573,288,4085,1086,6020,1078,11136,1596,12107,1596,16729,1851,8752,1304,2662,683,2828,754,1128,490,960,526,6613,1449,7149,1400
0500000US20209,20209,"Wyandotte County, Kansas",72518,2597,3400,1014,3443,1006,4890,1237,5601,1102,8182,1570,11739,1688,9152,1376,6670,1081,2001,563,2602,636,945,442,919,453,8004,1604,4970,1035
0500000US21015,21015,"Boone County, Kentucky",61165,2691,1589,772,1047,431,4053,1120,5199,1334,6185,1246,11063,1852,6834,1379,8025,1897,3448,1178,3001,998,1817,708,861,529,3279,1076,4764,1321
0500000US21029,21029,"Bullitt County, Kentucky",38684,1702,2025,720,2442,710,2935,769,4223,903,4423,1067,4939,1267,3303,833,1411,528,2600,797,1548,788,1179,441,214,201,3047,880,4395,975
0500000US21037,21037,"Campbell County, Kentucky",43420,2591,1037,495,1207,493,2651,816,3851,735,5411,1127,6827,1290,5925,1177,4192,1010,2103,659,2506,965,1164,587,594,287,2457,624,3495,885
0500000US21047,21047,"Christian County, Kentucky",31219,1817,2329,912,1561,699,6847,1420,2925,977,2754,806,4420,1577,1991,663,1329,530,530,321,995,488,528,366,232,306,2769,797,2009,633
0500000US21059,21059,"Daviess County, Kentucky",42775,1971,1433,628,1459,479,2637,805,5674,1163,5022,1025,7226,1211,6511,1180,2553,838,1250,604,1099,478,826,329,346,255,3449,1180,3290,853
0500000US21067,21067,"Fayette County, Kentucky",155968,3744,5624,1254,2412,813,5358,1408,9273,1444,14713,2027,19234,1945,21091,1923,20369,2013,11447,1746,12154,2101,4850,1069,2061,739,13802,1938,13580,1829
0500000US21093,21093,"Hardin County, Kentucky",48163,2358,3207,1180,1579,811,3874,1209,4970,1299,4026,1174,6827,1477,5557,1385,3217,1088,1605,517,1939,835,1349,530,1566,826,2755,780,5692,1326
0500000US21111,21111,"Jefferson County, Kentucky",358369,5530,16940,2278,14109,1880,15814,2069,25567,2729,31138,3125,46366,2846,40114,3103,42053,3435,23087,2347,23806,2320,12711,2031,5043,1269,25702,2838,35919,3512
0500000US21117,21117,"Kenton County, Kentucky",82211,2093,3788,1280,2265,772,2989,864,6776,1389,8904,1461,11809,1811,10229,1550,6950,1331,4012,980,4992,1111,1683,487,1421,675,8611,1639,7782,1322
0500000US21145,21145,"McCracken County, Kentucky",27569,2046,1620,811,443,348,864,465,1252,475,3550,991,3209,1211,5671,1285,2768,1036,2368,773,741,407,496,345,420,405,2006,776,2161,839
0500000US21151,21151,"Madison County, Kentucky",38384,1882,1725,967,1241,686,2374,816,2328,904,2943,734,4020,961,7350,1490,4206,1083,1763,657,1263,400,904,485,1056,517,3927,1168,3284,787
0500000US21185,21185,"Oldham County, Kentucky",29249,1618,701,323,1258,469,894,407,1746,506,2717,731,5968,1060,3316,731,4617,1005,1201,409,1910,601,428,326,225,206,989,491,3279,638
0500000US21227,21227,"Warren County, Kentucky",58959,2404,3990,1550,2980,798,3500,1094,4629,1256,7004,1737,8112,1326,6690,1410,3166,783,2703,849,1511,637,1087,542,914,529,6890,1445,5783,1334
0500000US22005,22005,"Ascension Parish, Louisiana",55353,2876,3875,1426,4419,1348,4426,1304,8169,1795,8598,1605,6186,1420,4931,1329,2935,1149,1047,548,3471,1349,290,359,279,442,4726,1801,2001,855
0500000US22015,22015,"Bossier Parish, Louisiana",56063,3284,2266,828,1576,678,2495,944,5652,1425,8689,1861,8606,1557,7334,1528,6434,1840,2229,992,2466,847,596,411,587,401,2784,825,4349,989
0500000US22017,22017,"Caddo Parish, Louisiana",101581,4186,6035,1521,2435,952,3612,1099,6129,1368,10031,1750,17666,2336,13858,1931,7145,1458,3214,896,8599,1771,3748,1044,1584,756,9222,2118,8303,1753
0500000US22019,22019,"Calcasieu Parish, Louisiana",83242,3766,8742,1769,3215,897,6464,1694,7589,1770,9843,1745,12664,2227,8695,1666,4988,1117,2644,877,3365,975,930,436,1506,821,5766,1495,6831,1673
0500000US22033,22033,"East Baton Rouge Parish, Louisiana",207832,5587,13690,2726,8487,2244,11260,1675,18248,2812,20939,3271,28161,2686,33771,3412,17988,1865,11650,2132,9546,2285,6494,1823,2198,1168,12990,1911,12410,2802
0500000US22045,22045,"Iberia Parish, Louisiana",28766,2120,2800,793,1855,802,1951,670,3297,770,3391,1065,3743,1148,2797,1088,2477,937,1692,784,433,293,864,468,272,256,1736,949,1458,517
0500000US22051,22051,"Jefferson Parish, Louisiana",199998,4422,8082,1508,9346,1715,8188,2335,20432,2590,22772,2539,28420,2802,24670,2933,22560,2216,12204,1735,12682,2182,6769,1713,1349,591,10009,2100,12515,2497
0500000US22055,22055,"Lafayette Parish, Louisiana",114006,3949,6671,1595,2483,1189,4007,1181,11737,2344,12859,2028,16417,2406,19588,2913,9152,2004,7032,2146,5868,1524,3234,979,652,317,5674,1596,8632,1970
0500000US22057,22057,"Lafourche Parish, Louisiana",40516,1754,5271,1430,2556,742,3177,895,4566,1178,4586,910,5712,1095,5766,1333,2230,803,939,374,1139,702,512,385,331,325,1785,699,1946,784
0500000US22063,22063,"Livingston Parish, Louisiana",57872,3307,4481,1496,4440,1389,4227,1697,11085,2371,8410,2227,9099,1722,3889,1535,3229,1249,1542,708,2110,1092,453,464,589,677,2064,921,2254,898
0500000US22071,22071,"Orleans Parish, Louisiana",169128,4030,5777,1094,3804,928,6883,1272,14840,1770,16908,2279,22080,2226,19366,2101,21025,2045,11560,1316,13072,1588,6053,1111,2370,627,14507,1979,10883,1465
0500000US22073,22073,"Ouachita Parish, Louisiana",59935,3159,1776,659,812,458,2824,1012,4299,1144,6771,1699,13565,2626,7495,1777,6429,1404,1938,750,3785,1273,1535,745,383,266,3786,1007,4537,1104
0500000US22079,22079,"Rapides Parish, Louisiana",53897,2857,3307,890,2081,824,2767,922,5152,1409,7995,1431,7612,1521,6896,1378,5412,1429,950,421,1857,708,1048,548,445,340,2977,910,5398,1496
0500000US22097,22097,"St. Landry Parish, Louisiana",28994,1809,1472,625,1473,530,904,489,3146,1201,3636,931,7682,1311,4165,929,2056,614,368,342,647,325,121,131,129,139,1790,677,1405,717
0500000US22103,22103,"St. Tammany Parish, Louisiana",110583,3531,5949,1340,4105,1001,5848,1390,11906,2477,12648,1577,19273,2460,12613,1936,11745,2506,4582,1369,5374,1198,3048,931,470,341,5549,1451,7473,2049
0500000US22105,22105,"Tangipahoa Parish, Louisiana",53798,2772,5659,1787,2097,827,2739,1188,5526,1636,4680,1330,9477,1976,6006,1459,4688,1576,1091,758,2031,764,2035,815,707,594,4129,1381,2933,1034
0500000US22109,22109,"Terrebonne Parish, Louisiana",43597,2637,5350,1456,3126,1000,2868,980,3442,1127,4591,1344,4843,1203,6438,1391,4088,1186,1447,656,1827,811,939,519,632,553,1610,780,2396,1122
0500000US23001,23001,"Androscoggin County, Maine",50405,1959,2558,849,3290,970,3017,808,4309,895,6178,1218,7941,1410,6236,915,3663,742,1897,811,1934,736,1088,477,1283,555,3562,1067,3449,922
0500000US23003,23003,"Aroostook County, Maine",27405,1499,2529,728,971,360,2495,642,3111,886,2542,527,3372,633,3594,728,1751,557,961,439,1037,452,581,308,513,325,2302,611,1646,586
0500000US23005,23005,"Cumberland County, Maine",145854,4012,5020,1122,3465,962,7230,1869,9607,1679,13182,1665,29272,3107,22186,2649,15684,2072,8956,1462,9916,1828,2700,912,1496,721,8580,1278,8560,1241
0500000US23011,23011,"Kennebec County, Maine",52521,2869,2688,709,2060,679,2403,834,5431,1103,7071,1277,11974,1677,6429,1162,3818,1023,1204,483,1358,487,1131,407,435,307,3066,733,3453,874
0500000US23019,23019,"Penobscot County, Maine",68068,2430,3813,999,3198,822,3764,1050,6275,1478,8073,1495,9507,1488,9614,1640,5900,1359,2202,594,3467,1169,1332,503,1142,821,6136,1660,3645,892
0500000US23031,23031,"York County, Maine",97250,2826,4690,1183,4414,1151,4937,1092,8984,1262,14047,2233,13938,1885,11622,1990,10099,1983,4860,1019,3658,927,1957,626,1516,725,7196,1320,5332,1136
0500000US24001,24001,"Allegany County, Maryland",26830,1926,1509,564,865,381,1462,586,1757,483,2678,658,3128,735,2914,715,2258,656,1867,687,1706,582,377,258,563,320,2681,763,3065,782
0500000US24003,24003,"Anne Arundel County, Maryland",284305,5233,12722,1934,11033,1689,16529,2285,28578,3508,30055,3081,39940,3865,33805,3042,33371,2896,18949,2524,18476,2305,6471,1254,3113,943,15241,1784,16022,2026
0500000US24005,24005,"Baltimore County, Maryland",399628,6465,16324,2260,14443,1690,16620,1921,39562,4116,37770,3510,66263,4137,45184,3316,46117,3642,23615,2681,30616,3073,10186,1477,4000,1084,22132,2435,26796,2660
0500000US24009,24009,"Calvert County, Maryland",43097,1708,4620,1235,4274,1181,3349,1046,5415,1069,3567,975,3342,951,3879,1052,5567,1145,1916,743,1562,660,1064,671,202,214,3056,903,1284,507
0500000US24013,24013,"Carroll County, Maryland",81202,2470,5615,1086,5511,1343,5797,1025,7047,1349,8648,1394,11339,1434,9230,1283,7117,966,3797,777,3866,936,2096,684,652,353,4773,993,5714,1495
0500000US24015,24015,"Cecil County, Maryland",49684,2535,4481,1067,3071,1069,2825,801,6404,1570,4671,1169,7764,1426,4947,1096,3525,875,3363,969,2053,685,980,648,687,729,2527,884,2386,773
0500000US24017,24017,"Charles County, Maryland",78400,2218,5735,1231,5280,1063,7390,1239,8871,1551,8011,1505,9493,1368,6744,1377,6724,1094,3057,743,4123,1204,1817,600,1980,757,5091,1134,4084,1034
0500000US24021,24021,"Frederick County, Maryland",121925,2821,6290,1247,7502,1235,7859,1232,11934,1511,12454,1546,16867,1736,14442,1684,12917,1696,5901,1141,6988,1179,3430,949,1572,473,6675,1143,7094,1352
0500000US24025,24025,"Harford County, Maryland",120819,2968,5541,1189,5680,1292,8543,1665,14014,1759,14735,1902,16840,1696,13873,1999,12096,1549,7395,1279,5248,1076,3266,1029,1104,447,6165,1389,6319,1380
0500000US24027,24027,"Howard County, Maryland",162501,2789,4725,2050,3896,1140,7088,1914,11540,1601,16549,2540,22909,2514,21006,2149,23767,2477,14419,1850,14173,1978,6026,1936,1357,683,7718,1774,7328,1417
0500000US24031,24031,"Montgomery County, Maryland",518621,5781,11033,1634,16647,2202,18166,2161,40572,3033,47068,4148,73543,4437,57786,3383,80522,4232,47318,3071,53517,3975,18664,2395,8114,1510,23634,2956,22037,2054
0500000US24033,24033,"Prince George's County, Maryland",460594,6008,25980,2783,26896,2973,25587,2561,55741,4123,48348,4186,63491,3926,43901,3639,42830,3181,21197,2792,28004,2762,13401,1775,6175,1626,28167,2345,30876,2963
0500000US24037,24037,"St. Mary's County, Maryland",54214,2508,5906,1442,4413,1200,3655,1078,7427,1490,6456,1625,7986,2101,5750,1211,3326,944,2063,777,1789,666,812,520,980,997,2042,912,1609,756
0500000US24043,24043,"Washington County, Maryland",63197,3008,4649,1229,4527,1084,5233,1137,5385,1353,4197,1014,9271,1557,5811,1239,5767,1143,2960,873,2636,854,1777,736,871,545,4144,966,5969,1304
0500000US24045,24045,"Wicomico County, Maryland",46229,2348,760,583,636,499,1987,594,3244,1106,6708,1390,7406,1330,8382,1781,5754,1170,2749,1223,1608,688,1297,558,527,383,2917,811,2254,849
0500000US24510,24510,"Baltimore city, Maryland",266701,4959,9612,1671,10540,2047,10599,1524,22141,2198,22082,2563,38631,4008,30022,3044,32722,2890,17611,1912,17397,2125,7332,1368,4513,1272,23747,2791,19752,2290
0500000US25001,25001,"Barnstable County, Massachusetts",93056,3399,4071,1366,2192,741,2845,841,6406,1369,9162,1395,16196,2428,9685,1329,13623,2018,6096,1220,9063,1764,3431,779,608,320,5495,1286,4183,1043
0500000US25003,25003,"Berkshire County, Massachusetts",59708,2361,1316,525,956,417,2019,445,3401,825,6027,982,6743,917,8335,1207,8267,1445,4771,829,4582,968,1798,505,848,373,5800,1000,4845,1133
0500000US25005,25005,"Bristol County, Massachusetts",268862,4834,16850,1919,10312,1588,12816,1897,22361,2299,31185,2620,38237,3243,31527,2458,25912,2562,14170,1960,12233,1624,7148,1410,3588,830,22741,2131,19782,2556
0500000US25009,25009,"Essex County, Massachusetts",369621,6141,11979,2274,14590,1973,22639,2494,36279,3348,31977,3246,57484,3764,42338,3479,42448,3175,24939,2407,23079,2492,12528,2225,5035,1233,23729,2447,20577,2177
0500000US25011,25011,"Franklin County, Massachusetts",35063,1253,1606,475,770,336,1365,430,2175,551,3612,752,4233,677,5446,943,4303,853,2216,653,2126,591,1083,446,874,690,3142,803,2112,664
0500000US25013,25013,"Hampden County, Massachusetts",206771,4667,7952,1500,5761,1101,9584,1445,18033,2127,21952,2590,29452,2402,25254,2378,24888,2496,11652,1772,9975,1424,6718,1605,2297,862,17043,2187,16210,2236
0500000US25015,25015,"Hampshire County, Massachusetts",74554,3676,1794,593,1623,647,2123,676,3570,950,7343,1347,10197,1670,11392,1790,8241,1262,5736,1272,5479,1219,2858,794,611,339,7753,1520,5834,1470
0500000US25017,25017,"Middlesex County, Massachusetts",819780,9597,15049,2191,23572,2604,31001,2530,61595,4259,76079,4352,119841,5593,109132,5906,117319,5555,68196,3644,79412,4482,26881,2967,10857,1703,47707,3624,33139,2984
0500000US25021,25021,"Norfolk County, Massachusetts",336526,5931,6381,1217,12422,1903,15832,2365,33154,2810,35124,2873,48707,3739,40013,3077,50336,3720,22598,2511,23942,2528,10065,1586,4248,1323,17686,2239,16018,2008
0500000US25023,25023,"Plymouth County, Massachusetts",249946,5196,8938,1549,15285,2120,14128,1868,23571,2559,27508,2631,33363,2797,26951,2695,25622,2790,11893,1721,19927,2455,6780,1513,3136,975,18293,2288,14551,1930
0500000US25025,25025,"Suffolk County, Massachusetts",407519,5838,11456,2018,14958,2273,11644,1869,30351,3053,33020,3378,53241,3814,49153,3775,69036,5029,32396,2802,35088,2638,11106,1655,6146,1510,27756,2585,22168,2594
0500000US25027,25027,"Worcester County, Massachusetts",389740,5954,15656,2096,14628,1966,23395,2498,36106,2874,43313,3366,62362,4345,46225,3941,40578,3076,24296,2415,20062,1982,8556,1414,4834,1155,26643,2454,23086,2461
0500000US26005,26005,"Allegan County, Michigan",52946,1875,2585,737,2012,721,3170,787,7189,1195,5526,915,8193,1077,6795,1060,2796,486,2205,722,2284,504,649,292,790,371,4653,950,4099,919
0500000US26017,26017,"Bay County, Michigan",43560,1985,2386,752,2705,652,2470,725,2961,774,4115,924,5725,1150,7058,1237,2339,572,2520,830,1778,657,1276,423,656,337,4562,910,3009,791
0500000US26021,26021,"Berrien County, Michigan",67474,2333,2664,677,1934,545,3114,754,5043,911,5734,980,10385,1454,10734,1174,7105,1197,4086,875,4394,1087,1425,518,434,213,5217,921,5205,969
0500000US26025,26025,"Calhoun County, Michigan",56616,2545,2070,512,1958,615,3044,698,4714,997,4481,812,7004,1113,6701,1059,4752,928,2237,709,4077,1027,1340,484,1412,615,6589,1329,6237,1138
0500000US26037,26037,"Clinton County, Michigan",35284,1498,1024,345,1619,442,1938,495,2328,606,4125,692,5252,807,5288,869,3401,741,2305,634,1663,421,556,224,942,345,2947,762,1896,480
0500000US26045,26045,"Eaton County, Michigan",49940,2071,1735,493,1951,794,2191,618,4495,847,4573,944,8574,1454,6743,1063,3669,729,3218,912,2819,703,1462,741,665,364,3099,767,4746,903
0500000US26049,26049,"Genesee County, Michigan",157064,3917,5881,1291,4881,1125,11130,1719,15857,1990,14058,1799,18235,1987,20011,2046,14673,2042,8321,1356,10448,1476,3197,891,946,410,15773,1993,13653,2216
0500000US26055,26055,"Grand Traverse County, Michigan",42070,2193,664,312,1406,464,1553,761,3488,1013,5046,1257,4944,1149,7694,1075,6101,1478,2491,843,1812,608,1342,796,923,660,1742,795,2864,976
0500000US26065,26065,"Ingham County, Michigan",131600,3754,4667,1159,4435,1187,6625,1314,5336,912,11064,1554,12861,1523,21592,2296,12471,1759,9307,1564,9759,1294,4570,1019,3324,845,11080,1845,14509,2154
0500000US26073,26073,"Isabella County, Michigan",31245,1658,1433,403,938,337,1299,437,1617,456,3019,622,2420,535,5200,846,3679,910,2111,637,1572,521,1099,423,1059,490,2567,572,3232,821
0500000US26075,26075,"Jackson County, Michigan",64807,2502,2243,676,2478,734,3658,771,5913,1164,6013,1150,9643,1261,9157,1502,4969,1143,2349,772,2703,720,1721,657,883,457,6167,991,6910,1242
0500000US26077,26077,"Kalamazoo County, Michigan",124835,3455,5408,1155,2782,893,3910,929,9141,1350,11725,1806,13695,1658,19495,1756,12930,1611,7281,1416,8593,1544,3045,942,1971,627,11916,1894,12943,1938
0500000US26081,26081,"Kent County, Michigan",307674,5303,13746,1986,9976,1755,12979,1865,23428,2592,29616,2181,43336,3766,41565,2961,31455,2767,19249,2362,17120,2149,8500,1641,3398,876,27089,2620,26217,2650
0500000US26087,26087,"Lapeer County, Michigan",36542,1902,2831,877,3690,813,2999,773,3283,728,3286,695,4716,771,4734,918,3137,845,1254,389,1933,583,617,300,181,142,2260,574,1621,522
0500000US26091,26091,"Lenawee County, Michigan",43271,1585,2651,573,2571,611,2103,532,4864,1104,4788,806,5694,837,4624,864,3702,640,1633,472,2014,648,1007,402,648,280,3489,822,3483,696
0500000US26093,26093,"Livingston County, Michigan",91898,2448,5773,1045,4502,721,5557,854,9981,1697,10293,1283,12832,1503,8983,920,9780,1382,5015,993,4784,773,2267,565,484,271,6409,1298,5238,909
0500000US26099,26099,"Macomb County, Michigan",398791,5538,20615,2350,16165,2156,24742,2157,37847,3330,43356,2976,52693,3395,43271,3135,42390,2951,20236,2025,22290,2346,9738,1310,4767,1027,32053,2529,28628,2592
0500000US26103,26103,"Marquette County, Michigan",28251,1527,961,307,580,280,1718,484,1952,559,2856,712,2753,541,4452,949,3372,734,1367,522,2076,634,1086,334,280,196,2826,678,1972,492
0500000US26111,26111,"Midland County, Michigan",36930,1555,546,245,1240,465,2150,628,3331,796,5062,1302,6786,1135,5391,814,3057,763,1413,472,1238,440,774,340,172,151,3111,746,2659,712
0500000US26115,26115,"Monroe County, Michigan",65546,2283,5060,1113,3295,790,3914,904,6300,1240,6621,1172,9283,1575,7116,1023,4161,810,2446,692,2988,799,1950,696,866,388,5091,1199,6455,1131
0500000US26121,26121,"Muskegon County, Michigan",70722,2492,4118,1233,2975,856,4342,968,6487,1668,7453,1244,9438,1347,7415,1129,5523,1168,3060,797,3134,887,1745,604,670,299,7314,1226,7048,974
0500000US26125,26125,"Oakland County, Michigan",598564,6043,15024,1877,17244,1939,21257,2197,50696,3550,59462,3530,86353,3636,78817,3390,76544,3463,42707,3105,47165,3253,22473,2172,7466,1369,37111,2868,36245,2784
0500000US26139,26139,"Ottawa County, Michigan",136098,3498,5159,1061,6256,1368,9221,1507,7866,1439,15690,2172,17142,1939,21425,2627,11881,1379,7036,1348,5755,1134,2979,821,1604,515,12042,1719,12042,1798
0500000US26145,26145,"Saginaw County, Michigan",79988,2626,5076,1106,3123,946,4227,924,6146,1077,8129,1506,10223,1262,11999,1480,5811,1077,2817,827,5539,1128,2779,941,982,486,6373,1108,6764,1297
0500000US26147,26147,"St. Clair County, Michigan",69073,2329,5229,823,4564,922,4681,847,7028,1272,6459,986,8188,1163,8033,1104,5744,875,3162,725,2460,676,1529,413,678,303,6581,994,4737,954
0500000US26155,26155,"Shiawassee County, Michigan",27999,1444,1536,450,1477,495,1838,541,2866,674,3665,730,3647,603,2597,549,2514,550,1195,503,896,351,286,185,141,109,3010,769,2331,628
0500000US26159,26159,"Van Buren County, Michigan",32168,1289,1107,417,1235,406,1753,571,3452,730,3538,831,4876,846,3144,722,3196,746,1151,427,988,360,715,349,446,247,2851,664,3716,967
0500000US26161,26161,"Washtenaw County, Michigan",170599,3465,3400,919,3914,722,5039,886,11355,1466,14266,1659,21663,1980,22116,2139,22743,2318,15091,1622,16204,1838,6496,1316,2979,690,12905,1979,12428,1298
0500000US26163,26163,"Wayne County, Michigan",697598,8085,34278,3076,26959,2659,32650,2855,55015,3088,60186,3157,85763,4615,75460,3636,70625,4254,41029,3251,45668,3630,23041,2182,10813,1475,70060,4038,66051,4249
0500000US27003,27003,"Anoka County, Minnesota",176279,3047,9602,1354,10642,1411,12042,1683,19141,1900,19733,1850,24181,1933,17079,1875,12517,1418,6997,1540,10537,1478,3757,827,2424,721,16101,1806,11526,1497
0500000US27013,27013,"Blue Earth County, Minnesota",34211,1423,751,248,730,330,1811,485,2921,736,3956,793,4288,760,6011,840,2301,761,1315,548,1330,540,1012,429,794,349,2938,598,4053,954
0500000US27019,27019,"Carver County, Minnesota",52810,1588,1165,433,1973,614,3198,688,4646,869,6370,1228,9278,1109,6629,1048,5621,979,1827,411,2803,750,1515,563,529,384,4041,1311,3215,704
0500000US27037,27037,"Dakota County, Minnesota",219205,3956,6772,1280,6375,1269,12777,1811,22837,2131,28255,2428,33985,2620,26587,2405,21276,2250,9882,1545,13399,1629,4661,1101,1908,749,16417,1799,14074,1831
0500000US27053,27053,"Hennepin County, Minnesota",628991,6686,16120,2165,12285,1577,22675,2115,39426,2384,62751,2895,98688,4416,87773,4551,79439,3906,43052,3313,47410,3449,18739,1887,10435,1436,50069,3079,40129,3188
0500000US27109,27109,"Olmsted County, Minnesota",76510,2301,2350,691,2213,688,3670,814,7446,1184,10153,1488,11942,1395,10895,1347,7706,1413,3411,590,2652,653,1483,511,773,342,6070,1203,5746,1216
0500000US27123,27123,"Ramsey County, Minnesota",258647,4079,8501,1498,6546,1249,10844,1925,18559,1991,29226,2473,37156,2758,33462,2552,26807,2187,14511,1545,17771,2158,8735,1630,4653,1074,22959,2266,18917,2354
0500000US27131,27131,"Rice County, Minnesota",28264,1506,1877,555,1492,583,1649,461,3221,847,2773,646,3731,660,3246,595,1861,556,1198,445,955,504,581,386,149,123,2755,627,2776,739
0500000US27137,27137,"St. Louis County, Minnesota",91399,2345,4127,769,2697,565,5500,1066,7424,1140,8640,1105,11603,1294,15692,1615,6663,976,4415,810,4263,869,2640,714,510,215,9206,1383,8019,1231
0500000US27139,27139,"Scott County, Minnesota",73298,2222,4036,987,2978,906,3934,1041,8763,1462,6944,1036,12996,1669,8938,1558,6040,1388,2847,852,4288,1268,2434,1227,512,331,4857,977,3731,931
0500000US27141,27141,"Sherburne County, Minnesota",46337,2162,4971,1635,2639,771,3325,856,5954,1222,3401,1023,5839,1015,4710,1062,4376,1073,1859,665,1481,525,812,444,83,55,3616,1142,3271,1023
0500000US27145,27145,"Stearns County, Minnesota",77481,2164,5356,1140,3529,1026,4349,776,5752,820,9553,1613,13121,1478,9783,1287,5246,946,2144,714,2757,756,1613,519,1381,620,6184,945,6713,1229
0500000US27163,27163,"Washington County, Minnesota",125367,2813,4734,1133,5228,941,7620,1267,13387,1896,15532,1617,19523,2137,14702,1753,10732,1564,5455,911,7277,1410,3465,903,1956,650,9435,1481,6321,1198
0500000US27171,27171,"Wright County, Minnesota",65849,1890,4284,946,4460,1000,5948,1286,8605,1199,7734,1397,8657,1438,7594,1349,5386,1120,1769,706,2871,835,1055,511,344,223,4142,1018,3000,824
0500000US28033,28033,"DeSoto County, Mississippi",83556,2878,4469,1457,3588,893,1954,718,10137,1760,12293,1709,11880,1734,10321,1809,6809,1462,4597,1312,3679,1027,1483,597,757,427,6058,1974,5531,1180
0500000US28035,28035,"Forrest County, Mississippi",32666,1853,2844,1023,1718,720,1728,662,3945,1331,3686,1184,4440,1409,4064,1241,1927,786,1287,595,1212,615,1598,871,419,293,1426,584,2372,928
0500000US28047,28047,"Harrison County, Mississippi",87015,3464,5288,1346,2801,1004,5428,1355,12089,1789,11651,2054,10286,1730,7222,1355,7953,1525,2616,873,3212,1204,2129,900,403,311,5511,1641,10426,1892
0500000US28049,28049,"Hinds County, Mississippi",103880,4277,5284,1382,2520,958,4038,1138,7636,1607,9836,1817,19670,2210,15753,1824,8542,1685,3791,1008,4230,1243,3199,924,1572,762,6534,1305,11275,2255
0500000US28059,28059,"Jackson County, Mississippi",62130,2998,8383,1951,3973,1216,3886,1461,6626,1522,5500,1454,8586,2046,5617,1394,4707,1519,1125,627,3849,1464,2553,1864,131,154,2794,1016,4400,1211
0500000US28067,28067,"Jones County, Mississippi",26257,2191,1317,768,677,422,1728,753,3563,1058,4086,1058,3311,996,4292,1173,1491,709,446,439,1810,1038,507,416,303,313,657,418,2069,823
0500000US28075,28075,"Lauderdale County, Mississippi",30057,2524,1545,789,1230,651,868,564,3425,1230,3647,1043,6378,1289,4029,1118,1597,656,1000,466,1189,519,167,181,139,148,1549,636,3294,999
0500000US28081,28081,"Lee County, Mississippi",37049,2250,2235,807,1507,675,1567,710,3857,1159,5070,1215,5348,1159,5603,1158,2413,805,1182,428,1561,640,846,576,248,233,1881,820,3731,1019
