GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21
0500000US33011,33011,"Hillsborough County, New Hampshire",222502,3419,199033,3986,178819,4240,20214,2878,15217,2826,3746,1383,823,388,128,159,300,206,1517,563,1477,552,0,187,0,187,40,65,0,187,273,307,222,178,284,320,7194,1603,1241,415,12738,1644
0500000US33013,33013,"Merrimack County, New Hampshire",75578,2363,67032,2450,61027,2516,6005,1108,4623,990,792,463,344,271,189,175,57,98,347,216,251,195,0,187,0,187,71,87,25,42,391,398,290,453,169,176,2014,643,802,551,4533,1116
0500000US33015,33015,"Rockingham County, New Hampshire",171125,2688,152611,2964,139820,3384,12791,2147,10763,2001,1108,477,598,595,182,152,140,164,1906,751,1448,664,0,187,48,83,410,360,0,187,242,265,0,187,257,219,3088,1307,1061,570,11960,1423
0500000US34001,34001,"Atlantic County, New Jersey",121830,3563,102718,4044,94205,4071,8513,2061,7538,2101,384,289,175,207,302,230,114,140,6985,1909,6744,1890,0,200,14,24,204,157,23,38,353,424,0,200,705,466,4783,1067,2266,1024,4020,1109
0500000US34003,34003,"Bergen County, New Jersey",470580,7314,358908,7434,322866,7548,36042,3853,27711,3557,5857,1280,1622,696,514,331,338,288,72797,4293,50626,3883,302,251,4954,951,14351,1861,2564,968,345,262,79,136,519,335,11054,2013,4362,1431,22516,2322
0500000US34005,34005,"Burlington County, New Jersey",225054,3768,203892,4523,186863,4352,17029,2779,13020,2359,1963,885,930,601,355,322,761,420,6476,1238,1791,643,0,200,1195,552,3490,1012,0,200,101,163,342,293,149,152,3188,945,1291,839,9615,1452
0500000US34007,34007,"Camden County, New Jersey",246696,4725,212744,5268,183891,4872,28853,3295,21734,3125,5245,1454,1488,992,253,216,133,118,18392,1926,6714,1348,320,316,7113,1165,4245,938,0,200,274,313,46,78,390,368,3790,1026,2710,1097,8350,1496
0500000US34011,34011,"Cumberland County, New Jersey",59964,3119,52951,3175,45694,3150,7257,2186,5385,1812,964,673,780,625,119,199,9,16,1091,627,1018,591,0,200,73,121,0,200,0,200,724,645,22,37,52,86,1649,1007,2790,1097,685,328
0500000US34013,34013,"Essex County, New Jersey",359927,6071,246583,6697,220349,6383,26234,2889,20615,2611,2348,1210,2573,1066,516,333,182,187,79315,4055,45941,3770,48,79,6787,1489,26539,2171,0,200,637,394,215,199,297,199,14097,2600,3318,1113,15465,2169
0500000US34015,34015,"Gloucester County, New Jersey",148718,3105,135143,3570,126990,3686,8153,1715,6626,1582,1121,548,352,361,54,67,0,200,4133,965,2192,688,95,112,1208,712,569,260,69,115,173,180,134,166,133,171,1840,582,1408,788,5754,1337
0500000US34017,34017,"Hudson County, New Jersey",350608,5744,155576,5318,125042,4510,30534,3090,19217,2450,5265,1369,3606,1430,1277,674,1169,595,150625,5471,73759,4893,2895,879,61123,3513,7886,1516,4962,926,1528,637,193,176,1866,643,27180,3133,4449,1414,9191,1701
0500000US34021,34021,"Mercer County, New Jersey",175409,5147,143202,5142,124046,4871,19156,2719,13386,2318,4518,1422,502,325,486,430,264,301,13215,2126,3686,1198,0,200,715,547,8814,1569,0,200,1300,749,24,40,948,644,6773,1645,1086,567,8861,1499
0500000US34023,34023,"Middlesex County, New Jersey",400150,5666,326536,5617,288129,5625,38407,2973,27035,2742,5281,1416,1384,671,2853,1319,1854,793,38103,3101,16211,1700,0,200,1134,518,20355,2625,403,384,2783,1227,178,172,1220,696,9057,1932,3359,1370,18914,2712
0500000US34025,34025,"Monmouth County, New Jersey",314243,5091,259146,5159,234029,5223,25117,2566,18617,2416,3593,1340,1682,803,589,470,636,491,26350,2799,17014,2427,44,74,917,597,6021,1106,2354,652,1910,804,45,75,1510,714,4811,1265,2195,948,18276,2238
0500000US34027,34027,"Morris County, New Jersey",255780,4118,220513,5242,203846,5087,16667,2401,12294,2149,1641,622,1773,817,498,383,461,425,14776,1846,6122,1067,112,158,236,191,8175,1458,131,215,236,197,208,337,733,578,4980,1100,1017,615,13317,1682
0500000US34029,34029,"Ocean County, New Jersey",245171,4510,219731,4963,203028,5046,16703,2383,12755,1944,2589,1080,678,496,477,550,204,203,4067,1087,3370,1081,0,200,308,295,358,244,31,59,1188,795,124,149,1135,805,4404,988,2818,1460,11704,1750
0500000US34031,34031,"Passaic County, New Jersey",241495,5015,197322,5987,167654,6563,29668,3081,19285,2274,4210,1369,2528,1167,1902,911,1743,692,24351,3237,20299,3072,203,256,160,162,3610,1018,79,133,265,249,40,67,1284,1313,8532,1556,2918,907,6783,1466
0500000US34035,34035,"Somerset County, New Jersey",172926,3633,149435,4622,135027,4589,14408,2441,11020,2186,2733,1213,412,398,197,254,46,75,7830,1405,2310,723,0,200,739,380,4692,1198,89,149,210,259,126,154,227,219,4033,1418,605,391,10460,1748
0500000US34037,34037,"Sussex County, New Jersey",71759,2450,64468,2165,60487,2240,3981,876,3599,806,217,165,25,43,140,139,0,200,1155,436,980,424,0,200,38,63,137,133,0,200,205,253,309,351,86,116,937,401,298,193,4301,1109
0500000US34039,34039,"Union County, New Jersey",274946,4815,209237,6131,185853,6311,23384,2866,16359,2157,3856,1010,976,750,1915,690,278,287,36120,3115,15940,2718,499,679,2302,840,17259,1982,120,150,394,316,149,193,445,308,7293,1633,10415,2006,10893,1740
0500000US35001,35001,"Bernalillo County, New Mexico",317291,5884,283765,5856,253360,6021,30405,2974,21441,2599,6550,1631,1625,663,423,327,366,233,6304,1629,5956,1587,78,129,68,113,202,155,0,195,203,218,928,516,4355,1431,5077,1151,2272,1107,14387,2049
0500000US35013,35013,"Doña Ana County, New Mexico",88099,3950,80594,3742,73318,3978,7276,1651,4537,1632,1748,763,147,181,471,420,373,316,327,323,247,301,0,195,80,141,0,195,0,195,0,195,28,55,502,431,2211,1001,231,199,4206,1252
0500000US35043,35043,"Sandoval County, New Mexico",59696,2580,53042,2905,48326,3002,4716,1066,4014,985,423,337,42,72,63,110,174,174,818,365,249,198,0,195,0,195,569,310,0,195,0,195,58,97,277,437,1116,651,738,432,3647,886
0500000US36001,36001,"Albany County, New York",158099,3399,130945,3540,118337,3681,12608,2096,10896,2055,1234,584,124,197,42,46,312,342,8889,1693,8610,1706,80,133,82,106,117,138,0,192,711,599,98,133,1040,442,7983,1736,1131,551,7302,1489
0500000US36005,36005,"Bronx County, New York",591367,10094,162270,7128,137271,6782,24999,2904,18018,2454,2799,871,1861,799,1349,999,972,632,355372,9903,99075,6257,1783,934,244817,9021,9697,1711,0,192,5388,1400,356,315,2470,819,43217,4436,2965,911,19329,2527
0500000US36007,36007,"Broome County, New York",84201,3315,75774,3332,68548,3180,7226,1632,5977,1531,978,671,189,185,42,69,40,66,2047,808,1940,804,0,192,82,142,25,47,0,192,404,280,0,192,260,321,2956,783,247,241,2513,722
0500000US36013,36013,"Chautauqua County, New York",52224,2267,47348,2234,42931,2349,4417,854,3468,815,431,205,342,235,100,105,76,96,141,173,141,173,0,192,0,192,0,192,0,192,120,108,0,192,292,213,1598,480,249,199,2476,709
0500000US36027,36027,"Dutchess County, New York",141502,3561,116639,3648,106519,3348,10120,1776,7146,1387,1520,645,382,220,962,848,110,85,8068,1403,1622,761,0,192,815,460,5631,1308,0,192,448,307,0,192,602,352,5776,1337,997,472,8972,1596
0500000US36029,36029,"Erie County, New York",431593,6718,385752,6828,353509,6986,32243,2742,26156,2554,3462,1137,993,446,1394,629,238,222,17805,2647,17155,2656,0,192,448,217,125,165,77,129,464,411,103,120,1808,731,10572,1738,2101,653,12988,1841
0500000US36047,36047,"Kings County, New York",1206979,8940,266606,6634,216534,5803,50072,3726,36931,3300,6629,1579,2937,823,2007,604,1568,706,746219,9745,96889,4712,1766,596,637887,9933,8160,1390,1517,648,5879,1208,1369,456,21804,2333,102027,4828,5751,1192,57324,4035
0500000US36055,36055,"Monroe County, New York",357450,5940,314568,5498,288677,6008,25891,2723,21201,2397,2386,631,1172,614,454,397,678,608,12487,1616,12301,1610,0,192,186,152,0,192,0,192,176,176,778,361,1609,622,12165,1821,1307,460,14360,1630
0500000US36059,36059,"Nassau County, New York",669299,6822,498966,7678,454352,7597,44614,3519,35250,3183,5159,1189,2249,781,1174,591,782,403,117685,5536,17565,2460,277,304,9783,1354,90060,4960,0,192,1080,655,299,262,1637,668,16299,2405,3623,986,29710,2621
0500000US36061,36061,"New York County, New York",883213,12318,70338,5225,53227,4169,17111,3042,9129,2262,3228,1226,1709,825,1549,1209,1496,778,523058,12750,50597,4565,3234,1473,456673,11404,11664,2305,890,455,21642,3143,1131,926,19068,2910,178459,8854,7236,2256,62281,5565
0500000US36065,36065,"Oneida County, New York",98303,3106,89035,3177,81180,3231,7855,1291,5465,1021,1487,655,685,492,186,172,32,51,878,497,754,476,0,192,124,131,0,192,0,192,570,343,291,218,0,192,3575,770,459,279,3495,928
0500000US36067,36067,"Onondaga County, New York",221486,3574,195344,3845,175290,4130,20054,2549,16594,2232,1953,703,837,382,310,288,360,292,6354,1218,6201,1227,78,118,75,93,0,192,0,192,38,65,49,81,936,421,8357,1363,1214,398,9194,1525
0500000US36071,36071,"Orange County, New York",175678,4228,146205,4384,127479,4688,18726,3196,13526,2071,4538,2033,200,157,198,162,264,211,8199,1677,5179,1362,0,192,460,301,2560,877,0,192,1981,1014,123,135,145,156,7690,1906,1861,892,9474,2537
0500000US36081,36081,"Queens County, New York",1117422,11301,425383,8869,350231,9561,75152,5039,48007,4121,9540,1935,7723,1678,6024,1975,3858,1963,581924,11953,116137,6583,1969,944,436994,11053,26570,2601,254,260,3714,909,900,405,5189,1395,66308,4879,4725,1177,29279,3234
0500000US36085,36085,"Richmond County, New York",208190,5722,132199,5836,118140,5341,14059,2332,10207,1997,2676,1114,819,455,270,235,87,114,63003,4389,45438,4177,149,145,6819,1271,1683,677,8914,1711,167,160,182,308,70,84,5278,1071,1302,603,5989,1307
0500000US36087,36087,"Rockland County, New York",143192,3642,115222,3742,97930,3809,17292,2073,11322,1858,3503,1071,850,549,1322,930,295,405,11449,1701,8249,1439,0,192,454,297,2746,804,0,192,1755,686,226,246,269,288,5190,1179,1129,549,7952,1337
0500000US36101,36101,"Steuben County, New York",43189,1690,38554,1820,33937,1744,4617,1181,3490,931,531,257,390,267,206,174,0,192,204,132,204,132,0,192,0,192,0,192,0,192,43,69,36,45,252,198,2580,977,349,268,1171,398
0500000US36103,36103,"Suffolk County, New York",731785,8685,642146,9607,581776,9841,60370,5373,48310,4942,7585,2239,2957,1158,787,488,731,510,41786,3137,6241,1285,164,151,3988,927,31072,2622,321,268,2450,1305,552,334,2326,975,9966,1867,4213,1622,28346,3446
0500000US36111,36111,"Ulster County, New York",84042,2886,71067,2945,65511,2806,5556,1354,4553,1265,587,461,224,212,192,276,0,192,1972,777,662,345,0,192,700,563,610,405,0,192,398,357,0,192,431,310,3365,1180,426,253,6383,1122
0500000US36119,36119,"Westchester County, New York",465648,6493,306615,6935,271272,5608,35343,3742,28253,3433,4519,1473,1129,614,1223,625,219,172,105061,4744,24777,3310,143,170,13342,1789,66799,3393,0,192,3376,1059,78,133,1137,756,21718,2693,2619,807,25044,2652
0500000US37001,37001,"Alamance County, North Carolina",75833,2763,72106,2824,66527,3045,5579,1340,3839,1203,742,352,675,544,116,127,207,183,0,203,0,203,0,203,0,203,0,203,0,203,0,203,80,133,591,512,1214,891,158,158,1684,646
0500000US37021,37021,"Buncombe County, North Carolina",121687,3507,106429,3366,96634,4076,9795,2210,7123,1643,1669,943,520,489,59,73,424,445,756,372,756,372,0,203,0,203,0,203,0,203,66,112,241,256,643,440,2925,1189,602,518,10025,1967
0500000US37051,37051,"Cumberland County, North Carolina",144486,3888,129426,3894,116959,3770,12467,1830,10765,1720,1112,448,85,88,325,283,180,275,845,426,712,340,0,203,0,203,133,211,0,203,320,318,234,228,109,135,5667,1146,1788,684,6097,1460
0500000US37063,37063,"Durham County, North Carolina",157309,4073,136261,4532,120542,4976,15719,2495,11667,2316,2068,1086,950,499,323,384,711,760,7080,1503,7080,1503,0,203,0,203,0,203,0,203,375,438,237,244,728,389,3647,1088,1781,1105,7200,1363
0500000US37067,37067,"Forsyth County, North Carolina",168335,3771,153854,4135,139343,4143,14511,2318,11226,2313,1975,1055,805,548,220,186,285,317,1269,481,1269,481,0,203,0,203,0,203,0,203,137,151,49,81,190,164,2876,830,1835,784,8125,1336
0500000US37081,37081,"Guilford County, North Carolina",242239,4950,219853,4958,198389,5597,21464,3034,14982,2394,2836,993,1972,1677,406,352,1268,986,2811,941,2811,941,0,203,0,203,0,203,0,203,611,580,118,139,432,275,3351,912,1150,585,13913,2341
0500000US37101,37101,"Johnston County, North Carolina",88260,3659,83213,4073,76154,4024,7059,1857,5519,1530,323,253,625,495,505,465,87,136,288,227,178,129,0,203,110,183,0,203,0,203,0,203,0,203,288,291,193,194,237,224,4041,1351
0500000US37119,37119,"Mecklenburg County, North Carolina",541474,6659,471585,7272,421768,7715,49817,4200,34419,3503,9880,2015,2945,1008,1503,796,1070,667,13925,1875,10988,1735,328,371,1537,573,1072,641,0,203,1139,443,233,203,208,177,9705,1636,4471,1565,40208,3474
0500000US37129,37129,"New Hanover County, North Carolina",101540,4519,91306,4390,84489,4143,6817,1869,4977,1656,743,404,933,619,104,154,60,90,594,470,594,470,0,203,0,203,0,203,0,203,0,203,223,211,579,429,1741,631,367,230,6730,1523
0500000US37133,37133,"Onslow County, North Carolina",90699,2752,80424,3357,68080,3151,12344,2520,7469,1985,3889,1823,600,438,149,145,237,274,199,203,42,76,0,203,0,203,0,203,157,188,0,203,231,298,644,589,6015,1212,871,518,2315,952
0500000US37135,37135,"Orange County, North Carolina",71983,3134,51663,3165,47725,3251,3938,1316,3340,1257,310,253,120,186,147,152,21,44,5483,1239,5483,1239,0,203,0,203,0,203,0,203,0,203,482,462,859,625,5256,970,836,557,7404,1309
0500000US37155,37155,"Robeson County, North Carolina",50383,2269,48657,2257,43513,2320,5144,1002,3789,908,204,197,370,334,482,322,299,285,33,47,8,18,0,203,0,203,0,203,25,44,16,27,29,49,116,188,645,345,267,196,620,363
0500000US37179,37179,"Union County, North Carolina",107596,2579,96370,2543,86794,2779,9576,1721,7802,1628,1062,473,418,320,294,222,0,203,544,342,320,238,0,203,84,138,83,92,57,97,0,203,99,116,32,60,1466,563,1103,536,7982,1360
0500000US37183,37183,"Wake County, North Carolina",548950,5998,481570,6613,437171,6880,44399,3698,34868,3193,5520,1813,1711,982,1503,941,797,399,7387,1846,6156,1807,0,203,1163,805,0,203,68,114,1371,844,436,256,2017,1125,5991,1401,3538,860,46640,4413
0500000US39017,39017,"Butler County, Ohio",177503,4411,160340,4455,149056,4655,11284,1630,9331,1527,1129,663,551,443,59,81,214,201,965,501,965,501,0,189,0,189,0,189,0,189,318,263,232,240,327,359,4815,1372,925,526,9581,1372
0500000US39023,39023,"Clark County, Ohio",60804,2172,56264,2252,49971,2439,6293,1398,4220,1155,1619,1116,80,100,334,221,40,70,411,320,411,320,0,189,0,189,0,189,0,189,0,189,84,104,521,452,1344,477,419,305,1761,645
0500000US39035,39035,"Cuyahoga County, Ohio",579624,6410,501684,6785,455650,7488,46034,3481,38134,3187,5182,1170,1172,525,730,383,816,415,27705,2498,24746,2297,387,237,2044,639,391,229,137,164,566,350,140,128,2676,809,16851,2062,3263,851,26739,2791
0500000US39041,39041,"Delaware County, Ohio",99311,2373,89221,2913,85200,2912,4021,1151,2602,853,1119,730,139,139,119,142,42,72,216,202,216,202,0,189,0,189,0,189,0,189,0,189,0,189,122,115,1308,514,744,450,7700,1650
0500000US39049,39049,"Franklin County, Ohio",646789,6877,573779,8177,525357,8275,48422,4701,37982,4199,5996,1765,1596,527,2300,2281,548,375,13929,1760,13832,1737,0,189,41,67,0,189,56,92,1076,692,508,319,2980,842,17446,2499,6817,1894,30254,2785
0500000US39055,39055,"Geauga County, Ohio",46418,1638,39506,2301,36070,2344,3436,953,1562,617,250,235,451,260,955,384,218,168,283,199,213,170,0,189,0,189,0,189,70,116,1048,962,0,189,0,189,831,449,276,211,4474,1409
0500000US39057,39057,"Greene County, Ohio",74676,2819,68371,3096,63698,3131,4673,1316,4031,1297,210,190,268,175,0,189,164,158,203,185,203,185,0,189,0,189,0,189,0,189,204,363,0,189,169,152,2553,685,257,206,2919,910
0500000US39061,39061,"Hamilton County, Ohio",394862,5658,344034,6052,316198,6538,27836,3321,23466,3027,3051,1127,808,440,511,303,0,189,14619,2318,14425,2243,37,58,157,250,0,189,0,189,327,257,214,137,1128,442,10570,1805,2024,597,21946,2319
0500000US39093,39093,"Lorain County, Ohio",138371,3941,126508,3970,115009,3985,11499,1710,8929,1650,1808,770,530,339,183,184,49,82,1020,493,1020,493,0,189,0,189,0,189,0,189,0,189,204,169,138,218,3004,905,2411,1012,5086,1143
0500000US39095,39095,"Lucas County, Ohio",197702,4243,182038,4624,168567,4869,13471,1952,10178,1668,1829,806,818,421,274,178,372,301,3416,1464,3330,1453,0,189,86,140,0,189,0,189,254,383,584,464,507,324,4066,1149,1329,596,5508,1104
0500000US39099,39099,"Mahoning County, Ohio",98572,3240,90892,3091,84106,3011,6786,1359,5541,1266,668,313,199,165,203,175,175,185,917,406,917,406,0,189,0,189,0,189,0,189,0,189,170,155,0,189,907,443,1744,660,3942,1015
0500000US39113,39113,"Montgomery County, Ohio",241723,4708,216511,5284,196825,5115,19686,2622,15203,2484,1828,756,1584,857,924,974,147,148,6594,1640,6449,1599,0,189,27,45,118,202,0,189,102,125,138,138,589,348,7244,1742,1248,620,9297,1417
0500000US39151,39151,"Stark County, Ohio",174563,3758,161816,3936,149287,4023,12529,1648,10175,1386,1177,707,298,312,535,395,344,174,1963,762,1918,756,45,72,0,189,0,189,0,189,42,72,130,189,564,438,2459,944,560,441,7029,1335
0500000US39153,39153,"Summit County, Ohio",257035,5518,237734,5310,221623,5231,16111,2320,12518,1770,1787,692,817,614,849,712,140,104,3499,1006,3405,1003,0,189,29,47,0,189,65,107,94,82,228,167,148,155,4582,965,890,395,9860,1414
0500000US39155,39155,"Trumbull County, Ohio",87063,2604,81842,2811,76478,2867,5364,1159,3440,975,756,337,211,159,408,243,549,238,763,500,763,500,0,189,0,189,0,189,0,189,656,578,102,123,52,90,831,444,128,156,2689,706
0500000US39169,39169,"Wayne County, Ohio",55358,1952,48876,2251,43365,2133,5511,966,3877,893,496,270,346,195,487,256,305,224,320,321,169,257,151,194,0,189,0,189,0,189,539,352,0,189,446,240,2431,730,800,445,1946,570
0500000US40017,40017,"Canadian County, Oklahoma",67198,1942,62634,2130,57844,2145,4790,993,3513,940,398,227,540,453,121,150,218,279,490,484,490,484,0,159,0,159,0,159,0,159,0,159,161,155,153,170,589,469,739,506,2432,723
0500000US40027,40027,"Cleveland County, Oklahoma",138996,3362,128987,3389,116966,3420,12021,1964,9797,1917,1303,516,714,439,134,124,73,99,230,235,111,139,119,203,0,159,0,159,0,159,118,138,156,192,1539,786,2382,791,1393,801,4191,994
0500000US40109,40109,"Oklahoma County, Oklahoma",365385,6226,338411,6508,301269,6339,37142,3348,28658,2627,4988,1671,2040,744,1118,567,338,201,1883,619,1817,620,66,112,0,159,0,159,0,159,623,393,839,431,1169,475,5410,921,1697,701,15353,1792
0500000US40143,40143,"Tulsa County, Oklahoma",304874,4190,282126,3920,251806,3931,30320,2403,23822,2069,3610,788,1069,406,1289,855,530,259,1753,481,1753,481,0,159,0,159,0,159,0,159,135,95,462,241,408,251,3473,717,3824,656,12693,1241
0500000US41005,41005,"Clackamas County, Oregon",199405,4269,167056,4705,147521,5394,19535,2472,15724,2375,2580,870,902,598,258,224,71,117,6744,1399,4685,1360,243,260,1332,608,484,333,0,201,94,109,637,410,1431,646,4325,1106,1557,685,17561,2713
0500000US41039,41039,"Lane County, Oregon",166336,3520,137438,4177,122646,4474,14792,2217,11725,1999,1955,791,617,385,106,130,389,464,4062,1051,4062,1051,0,201,0,201,0,201,0,201,0,201,478,222,5883,1748,7580,1486,1567,749,9328,1635
0500000US41047,41047,"Marion County, Oregon",147825,3900,131981,4262,113597,4866,18384,2741,13844,2429,2992,1334,1020,651,152,175,376,352,2891,1061,2891,1061,0,201,0,201,0,201,0,201,0,201,269,274,1163,509,4176,1283,1253,445,6092,1216
0500000US41051,41051,"Multnomah County, Oregon",425842,6931,297413,6980,260530,6168,36883,3363,31021,3203,3332,811,1222,581,889,515,419,339,49220,3673,38991,3328,4995,1437,3629,910,1605,661,0,201,241,237,767,417,22220,2454,21781,2269,2678,963,31522,2896
0500000US41067,41067,"Washington County, Oregon",297282,4538,250027,5357,219735,5266,30292,3356,25555,3145,3185,1171,798,431,606,418,148,248,17444,2373,9630,1823,2903,1020,3927,983,984,440,0,201,83,95,401,228,2659,840,6524,1393,2373,963,17771,2141
0500000US42003,42003,"Allegheny County, Pennsylvania",617077,6033,490693,7464,438457,8007,52236,3993,43368,3777,6081,1141,1796,605,540,338,451,335,61303,3880,55933,3944,3278,697,1970,635,93,102,29,48,508,362,465,288,4463,1112,24078,2524,4990,1270,30577,3112
0500000US42011,42011,"Berks County, Pennsylvania",199503,4213,178978,4416,161605,3944,17373,2064,14319,2090,1423,558,652,466,733,514,246,245,2811,881,2646,842,0,174,0,174,165,194,0,174,619,494,733,376,487,302,5861,1124,1938,944,8076,1496
0500000US42017,42017,"Bucks County, Pennsylvania",318854,4229,282313,4772,261713,5429,20600,2379,16517,2138,2619,1112,1121,621,51,64,292,243,11322,1637,1871,805,72,121,356,295,8542,1371,481,573,146,143,253,195,831,515,5342,1434,1660,509,16987,1856
0500000US42019,42019,"Butler County, Pennsylvania",90715,2436,81258,2511,75160,2627,6098,1300,4746,1060,826,414,244,234,0,174,282,264,364,215,316,204,0,174,0,174,7,12,41,68,0,174,49,70,69,72,2645,1543,496,278,5834,1060
0500000US42021,42021,"Cambria County, Pennsylvania",55033,1957,51380,2083,46065,1955,5315,983,3885,897,1014,395,296,204,16,25,104,103,420,329,420,329,0,174,0,174,0,174,0,174,0,174,182,190,35,35,1215,446,379,355,1422,394
0500000US42027,42027,"Centre County, Pennsylvania",74918,2566,56811,2689,50287,2723,6524,1413,4991,1296,876,636,402,311,156,157,99,104,3140,1197,3047,1214,0,174,93,160,0,174,0,174,67,110,60,61,1721,696,7455,1222,1192,574,4472,1270
0500000US42029,42029,"Chester County, Pennsylvania",263186,4545,222905,4816,205380,4635,17525,2055,13209,1633,2754,1159,1087,656,385,235,90,103,7819,1357,1213,559,0,174,766,367,5707,1085,133,219,113,172,83,96,350,307,7818,1616,2089,766,22009,2204
0500000US42039,42039,"Crawford County, Pennsylvania",37132,1410,32649,1527,28930,1562,3719,728,2537,579,777,345,140,122,157,113,108,108,75,73,75,73,0,174,0,174,0,174,0,174,116,122,0,174,104,108,2063,632,501,233,1624,417
0500000US42041,42041,"Cumberland County, Pennsylvania",122139,3075,108736,3162,98817,3405,9919,1837,8082,1732,1113,612,401,282,198,150,125,132,567,339,488,323,0,174,38,63,41,68,0,174,0,174,160,160,864,420,4119,818,829,459,6864,1334
0500000US42043,42043,"Dauphin County, Pennsylvania",134399,3248,118317,3272,106774,3290,11543,1605,9085,1322,1540,818,404,275,405,311,109,122,3980,1104,3795,1074,0,174,0,174,185,182,0,174,241,210,101,121,625,401,2797,802,2808,1160,5530,1063
0500000US42045,42045,"Delaware County, Pennsylvania",268153,5162,214229,5226,194872,5179,19357,2024,14509,1766,3852,1024,452,336,474,289,70,81,28358,2645,13142,2026,1362,708,4048,843,9806,1508,0,174,192,189,48,79,241,374,10488,2268,1447,1058,13150,1912
0500000US42049,42049,"Erie County, Pennsylvania",126310,3034,114990,3345,101002,3751,13988,2124,10817,1824,1869,626,895,576,324,224,83,100,2165,716,2007,699,79,129,0,174,79,132,0,174,77,130,50,83,287,212,3891,1180,522,315,4328,883
0500000US42063,42063,"Indiana County, Pennsylvania",35675,1682,30894,1598,28170,1715,2724,800,2103,770,171,110,286,142,164,129,0,174,147,142,112,130,0,174,35,45,0,174,0,174,0,174,0,174,135,82,2638,767,392,218,1469,522
0500000US42069,42069,"Lackawanna County, Pennsylvania",96521,2563,87236,2479,76251,2697,10985,1396,8939,1227,826,466,582,243,370,223,268,299,625,361,531,360,0,174,94,110,0,174,0,174,0,174,26,43,130,161,4433,1095,594,328,3477,979
0500000US42071,42071,"Lancaster County, Pennsylvania",265376,4760,235393,5581,210949,5662,24444,2905,15411,2258,4949,1279,2220,734,1463,613,401,292,3328,1043,2456,818,0,174,65,86,713,514,94,165,508,376,261,246,1927,675,9757,1609,1871,716,12331,1805
0500000US42077,42077,"Lehigh County, Pennsylvania",173585,4508,153820,4508,138456,4766,15364,2106,10697,1864,2162,992,1385,661,376,399,744,442,3728,1019,3677,1012,51,97,0,174,0,174,0,174,134,160,104,129,384,372,4249,1133,1126,551,10040,1546
0500000US42079,42079,"Luzerne County, Pennsylvania",143022,3494,130226,3425,116283,3703,13943,1960,11174,1695,1220,580,767,493,611,297,171,156,1538,723,1538,723,0,174,0,174,0,174,0,174,0,174,214,207,244,218,4191,958,628,327,5981,1134
0500000US42081,42081,"Lycoming County, Pennsylvania",52344,1988,46925,2093,41881,2473,5044,1153,4032,897,383,266,553,577,76,67,0,174,906,609,906,609,0,174,0,174,0,174,0,174,74,118,231,226,331,251,1478,440,113,85,2286,657
0500000US42085,42085,"Mercer County, Pennsylvania",49059,2081,44202,2293,39465,2250,4737,1094,3964,958,165,128,419,460,111,94,78,68,78,103,78,103,0,174,0,174,0,174,0,174,63,134,0,174,178,168,1921,476,526,417,2091,697
0500000US42091,42091,"Montgomery County, Pennsylvania",416740,5471,354253,5885,327807,6118,26446,2971,21431,2439,2611,1054,1616,895,487,321,301,282,22187,2146,5762,1354,120,102,877,392,15333,1449,95,81,263,191,258,192,989,381,9610,1842,1809,511,27371,2331
0500000US42095,42095,"Northampton County, Pennsylvania",148255,3392,130819,3624,121386,3639,9433,1514,7521,1393,865,428,500,528,529,413,18,30,3519,1053,3404,1039,115,189,0,174,0,174,0,174,0,174,320,194,155,132,4306,1190,2375,997,6761,1336
0500000US42101,42101,"Philadelphia County, Pennsylvania",662522,8446,395315,9425,335637,8941,59678,5697,43079,4459,9696,2610,2415,891,1807,709,2681,2050,159059,6942,103679,6073,2453,778,34280,3415,18495,2210,152,191,2234,1000,494,349,14397,2045,54869,3767,6821,1567,29333,3751
0500000US42125,42125,"Washington County, Pennsylvania",94829,3132,86727,3200,78147,3101,8580,1351,7156,1268,975,492,274,196,16,26,159,189,1172,478,733,399,244,181,195,199,0,174,0,174,74,125,82,83,193,244,2250,639,262,175,4069,703
0500000US42129,42129,"Westmoreland County, Pennsylvania",166218,3199,151856,3290,138587,3530,13269,1877,10396,1668,1913,891,197,199,246,204,517,247,2782,808,2782,808,0,174,0,174,0,174,0,174,31,52,144,145,53,88,3078,873,692,273,7582,1227
0500000US42133,42133,"York County, Pennsylvania",214094,4419,200010,4658,184403,4933,15607,2216,13299,2171,1456,633,313,323,266,246,273,196,1617,645,1606,642,0,174,0,174,11,19,0,174,0,174,313,220,264,196,3445,807,713,387,7732,1429
