GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23
0500000US42081,42081,"Lycoming County, Pennsylvania",115248,*****,56210,545,12218,498,12091,506,127,155,0,174,127,155,43992,307,43418,414,574,274,316,199,258,176,59038,545,11520,486,11293,549,227,216,167,182,60,109,47518,327,46732,437,786,311,371,204,415,239
0500000US42085,42085,"Mercer County, Pennsylvania",112913,*****,55637,747,10854,531,10839,525,15,27,15,27,0,174,44783,379,43672,697,1111,615,486,352,625,387,57276,747,11111,692,11040,694,71,120,0,174,71,120,46165,309,45626,302,539,257,389,229,150,160
0500000US42089,42089,"Monroe County, Pennsylvania",166098,*****,82312,972,17395,960,17104,952,291,424,291,424,0,174,64917,131,57329,1608,7588,1618,5232,1436,2356,808,83786,972,16175,960,15919,1007,256,269,133,167,123,196,67611,131,59870,1422,7741,1424,4703,1048,3038,1075
0500000US42091,42091,"Montgomery County, Pennsylvania",821725,*****,399488,127,91123,105,88232,1022,2891,1021,754,485,2137,842,308365,74,267545,2668,40820,2665,24732,2342,16088,1891,422237,127,87231,105,84691,822,2540,823,909,443,1631,769,335006,74,293248,2604,41758,2602,26664,2397,15094,1695
0500000US42095,42095,"Northampton County, Pennsylvania",302294,*****,149254,639,32099,650,31266,678,833,579,277,383,556,477,117155,137,105137,2027,12018,2012,7164,1578,4854,1423,153040,639,29147,645,28287,804,860,557,583,483,277,244,123893,71,112753,1532,11140,1537,6462,1189,4678,1105
0500000US42097,42097,"Northumberland County, Pennsylvania",92541,*****,47301,559,9694,243,9647,255,47,83,47,83,0,174,37607,499,36798,481,809,470,517,468,292,269,45240,559,8673,268,8654,267,19,33,0,174,19,33,36567,470,36067,423,500,245,437,241,63,77
0500000US42101,42101,"Philadelphia County, Pennsylvania",1567872,*****,743380,798,177243,634,166763,2777,10480,2647,3226,1450,7254,2202,566137,685,462954,6198,103183,6260,47339,3805,55844,4552,824492,798,168692,704,159139,2666,9553,2701,2122,941,7431,2467,655800,385,546985,6645,108815,6678,59637,4311,49178,4782
0500000US42107,42107,"Schuylkill County, Pennsylvania",143573,*****,73503,439,14219,288,14219,288,0,174,0,174,0,174,59284,357,57784,592,1500,601,887,471,613,433,70070,439,13690,298,13690,298,0,174,0,174,0,174,56380,292,54984,468,1396,484,549,335,847,461
0500000US42111,42111,"Somerset County, Pennsylvania",75061,*****,38762,470,6848,197,6848,197,0,174,0,174,0,174,31914,427,31620,481,294,168,136,134,158,119,36299,470,6761,197,6761,197,0,174,0,174,0,174,29538,428,29003,430,535,346,312,298,223,224
0500000US42125,42125,"Washington County, Pennsylvania",207981,*****,101664,558,21029,457,21029,457,0,174,0,174,0,174,80635,396,78594,655,2041,613,1103,538,938,508,106317,558,19920,439,19881,448,39,65,39,65,0,174,86397,426,84118,628,2279,661,1363,559,916,559
0500000US42129,42129,"Westmoreland County, Pennsylvania",355458,*****,173607,606,33728,462,33083,618,645,502,578,493,67,111,139879,468,137091,887,2788,752,2002,637,786,418,181851,606,32220,477,32094,466,126,163,40,69,86,148,149631,280,146925,436,2706,430,1360,356,1346,357
0500000US42133,42133,"York County, Pennsylvania",443744,*****,218703,969,50085,854,49186,811,899,561,314,237,585,451,168618,454,160592,1685,8026,1630,3165,1121,4861,1543,225041,969,48208,903,47564,861,644,420,245,240,399,367,176833,443,168311,1297,8522,1312,4433,1065,4089,1314
0500000US44003,44003,"Kent County, Rhode Island",164614,*****,79351,650,16235,380,15968,544,267,345,0,208,267,345,63116,534,58398,1195,4718,1184,2885,857,1833,711,85263,650,14916,379,14598,413,318,283,69,127,249,249,70347,535,65688,971,4659,921,3493,848,1166,537
0500000US44005,44005,"Newport County, Rhode Island",82784,*****,40195,444,8012,377,7700,454,312,241,193,191,119,143,32183,470,29644,825,2539,660,1611,580,928,426,42589,444,7019,304,6524,509,495,394,255,235,240,258,35570,301,32836,871,2734,849,1306,578,1428,643
0500000US44007,44007,"Providence County, Rhode Island",633673,*****,307712,1121,67192,1062,63344,1481,3848,1470,883,610,2965,1336,240520,207,184512,3594,56008,3559,28662,2717,27346,3046,325961,1121,64474,1062,61243,1545,3231,1272,666,409,2565,1210,261487,207,204049,3695,57438,3661,34134,2960,23304,2712
0500000US44009,44009,"Washington County, Rhode Island",126288,*****,60512,509,10635,434,10380,487,255,209,180,191,75,81,49877,408,46967,862,2910,779,2108,759,802,429,65776,509,10845,388,10354,430,491,380,335,310,156,228,54931,416,51282,856,3649,816,2254,607,1395,603
0500000US45003,45003,"Aiken County, South Carolina",167458,*****,81683,764,19576,753,19507,757,69,92,69,92,0,207,62107,523,58460,691,3647,738,731,414,2916,727,85775,764,16513,753,16271,666,242,239,0,207,242,239,69262,523,64610,1046,4652,1051,1404,791,3248,825
0500000US45007,45007,"Anderson County, South Carolina",196569,*****,94805,822,23287,692,22966,848,321,396,0,207,321,396,71518,459,68803,914,2715,1008,1004,420,1711,841,101764,822,21755,745,21637,763,118,222,0,207,118,222,80009,283,76885,900,3124,796,1482,643,1642,718
0500000US45013,45013,"Beaufort County, South Carolina",183149,*****,89378,897,17707,856,17547,850,160,193,69,115,91,156,71671,260,63763,1154,7908,1129,2397,969,5511,1131,93771,897,17790,855,17312,924,478,380,196,231,282,280,75981,260,69019,1389,6962,1416,3172,848,3790,1191
0500000US45015,45015,"Berkeley County, South Carolina",210898,*****,104553,904,25790,799,25661,796,129,139,69,118,60,77,78763,408,73332,1103,5431,1077,2187,662,3244,905,106345,904,25205,749,24825,770,380,484,0,207,380,484,81140,404,75958,954,5182,1070,2808,695,2374,895
0500000US45019,45019,"Charleston County, South Carolina",396484,*****,190528,679,39357,552,39070,672,287,287,49,104,238,269,151171,520,142235,1309,8936,1146,3121,785,5815,1078,205956,679,40001,533,39311,729,690,466,93,136,597,443,165955,436,157588,1276,8367,1380,3375,942,4992,1013
0500000US45031,45031,"Darlington County, South Carolina",67234,*****,31105,775,7072,760,7072,760,0,207,0,207,0,207,24033,140,23245,321,788,369,272,264,516,250,36129,775,8224,760,8224,760,0,207,0,207,0,207,27905,141,27460,347,445,303,299,231,146,171
0500000US45035,45035,"Dorchester County, South Carolina",153773,*****,75358,1011,20458,976,20103,1089,355,420,355,420,0,207,54900,478,52886,1018,2014,883,1160,595,854,762,78415,1011,18313,992,17852,978,461,380,308,372,153,164,60102,501,57000,1021,3102,1000,1920,576,1182,912
0500000US45041,45041,"Florence County, South Carolina",138742,*****,64489,420,16902,224,16794,250,108,122,108,122,0,207,47587,340,45961,611,1626,648,1019,553,607,296,74253,420,16295,223,16220,236,75,80,11,22,64,83,57958,340,55493,866,2465,851,1314,703,1151,544
0500000US45045,45045,"Greenville County, South Carolina",498766,*****,242098,547,59194,539,57889,685,1305,674,451,350,854,598,182904,92,163794,1520,19110,1510,6397,1301,12713,1827,256668,547,56818,539,55798,721,1020,501,471,346,549,417,199850,92,183507,1481,16343,1491,7337,1457,9006,1334
0500000US45047,45047,"Greenwood County, South Carolina",70133,*****,32128,1067,8319,1057,7492,902,827,659,140,182,687,633,23809,366,22703,501,1106,524,293,364,813,370,38005,1067,8847,1078,7782,1484,1065,922,0,207,1065,922,29158,393,28054,308,1104,433,412,280,692,301
0500000US45051,45051,"Horry County, South Carolina",322342,*****,155255,871,30279,686,30207,719,72,121,0,207,72,121,124976,835,116302,1398,8674,1362,4541,1245,4133,1139,167087,871,29666,740,28552,995,1114,616,80,149,1034,567,137421,713,126923,1468,10498,1408,5190,1221,5308,977
0500000US45057,45057,"Lancaster County, South Carolina",89594,*****,44583,1280,10535,986,10535,986,0,207,0,207,0,207,34048,617,32515,722,1533,658,560,508,973,669,45011,1280,8777,992,8733,988,44,79,0,207,44,79,36234,670,34931,831,1303,714,229,362,1074,631
0500000US45059,45059,"Laurens County, South Carolina",66777,*****,32541,589,7996,587,7982,596,14,26,0,207,14,26,24545,52,23607,370,938,362,597,367,341,244,34236,589,6714,569,6714,569,0,207,0,207,0,207,27522,80,26401,514,1121,504,475,332,646,374
0500000US45063,45063,"Lexington County, South Carolina",286196,*****,139230,767,34021,555,33283,611,738,369,30,55,708,364,105209,492,98625,970,6584,859,2263,546,4321,896,146966,767,33031,592,32554,747,477,412,0,207,477,412,113935,509,108495,1003,5440,902,1890,517,3550,788
0500000US45073,45073,"Oconee County, South Carolina",76355,*****,36795,509,7198,473,6503,888,695,803,0,207,695,803,29597,181,27982,588,1615,640,664,445,951,492,39560,509,8279,503,7963,683,316,497,0,207,316,497,31281,248,29598,635,1683,673,798,531,885,467
0500000US45075,45075,"Orangeburg County, South Carolina",87903,*****,41321,491,10449,482,10449,482,0,207,0,207,0,207,30872,114,30196,399,676,361,450,324,226,164,46582,491,10046,514,10046,514,0,207,0,207,0,207,36536,107,35793,420,743,417,308,251,435,282
0500000US45077,45077,"Pickens County, South Carolina",122863,*****,60735,1006,12459,723,12459,723,0,207,0,207,0,207,48276,558,46321,886,1955,919,407,244,1548,858,62128,1006,11816,894,11816,894,0,207,0,207,0,207,50312,424,47913,566,2399,521,1122,437,1277,563
0500000US45079,45079,"Richland County, South Carolina",409549,*****,198431,688,44928,633,43998,734,930,523,320,342,610,410,153503,468,144335,1447,9168,1419,3592,1064,5576,1208,211118,688,44008,594,42961,782,1047,575,197,236,850,513,167110,535,155597,1963,11513,1933,5826,1633,5687,1119
0500000US45083,45083,"Spartanburg County, South Carolina",301463,*****,146664,653,36075,587,35808,633,267,201,0,207,267,201,110589,517,101652,1106,8937,1044,3700,854,5237,1006,154799,653,34121,587,33564,677,557,438,82,147,475,383,120678,394,112262,1160,8416,1163,3919,744,4497,888
0500000US45085,45085,"Sumter County, South Carolina",107396,*****,52411,843,14316,737,14275,735,41,70,0,207,41,70,38095,632,36783,656,1312,615,721,365,591,377,54985,843,11757,654,11757,654,0,207,0,207,0,207,43228,584,41298,689,1930,643,1105,626,825,367
0500000US45091,45091,"York County, South Carolina",258526,*****,124462,592,31971,613,31557,760,414,297,141,176,273,240,92491,390,86613,1097,5878,1068,2009,804,3869,1052,134064,592,31227,614,30811,543,416,390,204,301,212,217,102837,390,96437,1200,6400,1150,2640,839,3760,1078
0500000US46099,46099,"Minnehaha County, South Dakota",187318,*****,94159,580,24515,553,23541,598,974,523,537,375,437,321,69644,437,63575,881,6069,1002,1767,659,4302,1087,93159,580,22827,553,21657,988,1170,839,234,380,936,946,70332,437,65261,693,5071,748,1993,671,3078,661
0500000US46103,46103,"Pennington County, South Dakota",109372,*****,54783,923,13579,742,13484,738,95,105,53,85,42,72,41204,519,40379,599,825,404,447,321,378,232,54589,923,11970,775,11970,775,0,157,0,157,0,157,42619,486,40886,751,1733,669,999,541,734,443
0500000US47001,47001,"Anderson County, Tennessee",75936,*****,37839,636,8414,296,8263,329,151,224,132,218,19,31,29425,569,28044,470,1381,474,516,326,865,408,38097,636,7279,341,7193,282,86,121,0,204,86,121,30818,553,30033,558,785,417,282,230,503,372
0500000US47009,47009,"Blount County, Tennessee",128670,*****,62288,683,13405,444,13105,550,300,320,187,291,113,136,48883,510,47471,716,1412,488,362,262,1050,412,66382,683,13325,478,12867,572,458,518,54,119,404,505,53057,524,51164,755,1893,574,948,377,945,461
0500000US47011,47011,"Bradley County, Tennessee",104490,*****,50653,1061,11181,439,11095,458,86,140,86,140,0,204,39472,1088,36266,1097,3206,1296,1472,1236,1734,547,53837,1061,11271,1051,11271,1051,0,204,0,204,0,204,42566,188,40011,678,2555,647,1071,522,1484,486
0500000US47037,47037,"Davidson County, Tennessee",684410,*****,329473,560,73548,369,69108,1538,4440,1450,263,227,4177,1419,255925,497,216100,3136,39825,2968,10900,1937,28925,2744,354937,560,72694,418,68681,1174,4013,1123,776,466,3237,1097,282243,365,247376,1940,34867,1987,12426,1685,22441,1700
0500000US47059,47059,"Greene County, Tennessee",68615,*****,33969,475,6697,188,6697,188,0,204,0,204,0,204,27272,470,26953,501,319,199,48,79,271,206,34646,475,6136,203,6136,203,0,204,0,204,0,204,28510,499,28103,543,407,310,128,112,279,287
0500000US47065,47065,"Hamilton County, Tennessee",357738,*****,173590,1351,39718,1032,38059,1294,1659,1665,236,355,1423,1655,133872,883,126381,1575,7491,1450,3151,1056,4340,1272,184148,1351,35526,1033,34865,1114,661,491,400,435,261,256,148622,883,141691,1155,6931,1266,3373,904,3558,1199
0500000US47093,47093,"Knox County, Tennessee",456132,*****,222119,910,50768,909,50160,819,608,396,53,98,555,380,171351,566,161720,1395,9631,1336,3223,878,6408,1127,234013,910,46056,832,45589,958,467,351,74,126,393,336,187957,283,178566,1117,9391,1090,4544,957,4847,1046
0500000US47113,47113,"Madison County, Tennessee",97663,*****,46549,357,11967,220,11926,225,41,69,41,69,0,204,34582,318,33646,433,936,387,407,257,529,431,51114,357,10220,196,10047,123,173,193,128,180,45,67,40894,373,39919,523,975,476,799,464,176,199
0500000US47119,47119,"Maury County, Tennessee",89981,*****,44105,820,11513,743,11513,743,0,204,0,204,0,204,32592,205,31578,317,1014,451,603,490,411,219,45876,820,9562,743,9562,743,0,204,0,204,0,204,36314,206,35205,631,1109,627,403,281,706,567
0500000US47125,47125,"Montgomery County, Tennessee",195734,*****,96375,725,25687,614,25202,720,485,380,101,149,384,346,70688,568,67658,1185,3030,1142,2213,971,817,460,99359,725,27175,622,26778,717,397,390,62,103,335,376,72184,471,67046,1103,5138,1097,2344,788,2794,846
0500000US47141,47141,"Putnam County, Tennessee",75931,*****,37714,820,8102,699,7904,675,198,220,129,205,69,110,29612,702,27254,728,2358,615,623,335,1735,526,38217,820,8133,641,7765,752,368,333,128,205,240,307,30084,533,28452,622,1632,633,411,364,1221,535
0500000US47147,47147,"Robertson County, Tennessee",69165,*****,33717,411,8413,323,8394,332,19,33,0,204,19,33,25304,153,24238,333,1066,262,116,143,950,228,35448,411,8559,323,8550,322,9,18,0,204,9,18,26889,153,26075,545,814,507,204,216,610,457
0500000US47149,47149,"Rutherford County, Tennessee",308251,*****,151436,965,39472,916,38798,1084,674,578,243,292,431,493,111964,270,102559,1683,9405,1657,4345,948,5060,1479,156815,965,37296,714,36115,962,1181,808,533,481,648,690,119519,607,108879,2008,10640,1901,4917,922,5723,1568
0500000US47155,47155,"Sevier County, Tennessee",96673,*****,48504,848,12012,922,11838,916,174,254,0,204,174,254,36492,620,34532,865,1960,599,698,629,1262,563,48169,848,9128,820,9119,820,9,19,0,204,9,19,39041,366,37090,551,1951,494,755,385,1196,415
0500000US47157,47157,"Shelby County, Tennessee",934603,*****,445343,770,119880,705,117370,1101,2510,822,494,351,2016,760,325463,424,298235,2018,27228,1967,9810,1540,17418,1677,489260,770,115713,718,113001,1359,2712,1128,404,316,2308,1048,373547,260,348853,1608,24694,1622,10147,1369,14547,1448
0500000US47163,47163,"Sullivan County, Tennessee",156667,*****,75796,748,15604,469,15508,502,96,122,0,204,96,122,60192,665,59126,646,1066,613,784,544,282,234,80871,748,15118,420,15118,420,0,204,0,204,0,204,65753,659,64022,826,1731,645,949,516,782,384
0500000US47165,47165,"Sumner County, Tennessee",180063,*****,87834,707,22308,823,22308,823,0,204,0,204,0,204,65526,613,63010,758,2516,786,1046,476,1470,710,92229,707,20908,643,20896,643,12,24,0,204,12,24,71321,388,67632,895,3689,899,1691,480,1998,741
0500000US47179,47179,"Washington County, Tennessee",127440,*****,62924,937,13458,699,13255,699,203,235,96,196,107,164,49466,697,47698,950,1768,701,524,364,1244,624,64516,937,11379,656,11318,625,61,150,61,150,0,204,53137,668,50431,898,2706,770,912,579,1794,678
0500000US47187,47187,"Williamson County, Tennessee",219107,*****,107205,884,31090,786,29632,1009,1458,594,472,273,986,533,76115,531,68780,763,7335,920,2949,846,4386,656,111902,884,29459,786,28367,811,1092,404,741,397,351,232,82443,531,74211,1059,8232,1128,3607,1020,4625,1126
0500000US47189,47189,"Wilson County, Tennessee",132781,*****,65113,707,15965,661,15761,703,204,207,81,135,123,155,49148,359,47065,667,2083,585,1152,529,931,423,67668,707,15636,661,15401,702,235,219,92,116,143,179,52032,359,48932,944,3100,914,2212,948,888,402
0500000US48005,48005,"Angelina County, Texas",87791,*****,42273,865,11186,687,10779,669,407,499,0,220,407,499,31087,518,28289,720,2798,714,1064,521,1734,698,45518,865,11499,674,11346,764,153,249,0,220,153,249,34019,569,30155,959,3864,933,1822,792,2042,699
0500000US48021,48021,"Bastrop County, Texas",82733,*****,42343,1541,10318,880,9804,912,514,432,109,193,405,402,32025,1273,27632,1788,4393,1309,780,464,3613,1406,40390,1541,9385,1268,9385,1268,0,220,0,220,0,220,31005,1288,26483,1689,4522,1757,1920,1455,2602,910
0500000US48027,48027,"Bell County, Texas",340411,*****,169564,807,48202,845,47562,964,640,491,143,181,497,447,121362,543,109830,1884,11532,1805,5743,1366,5789,1290,170847,807,46824,786,45510,1074,1314,734,324,385,990,736,124023,376,110106,1702,13917,1658,7742,1220,6175,1326
0500000US48029,48029,"Bexar County, Texas",1928680,*****,951190,238,254865,237,246122,2061,8743,1982,1951,813,6792,1864,696325,*****,576071,6494,120254,6494,46410,4257,73844,6144,977490,238,245827,238,238713,1799,7114,1840,1563,729,5551,1655,731663,*****,604852,5872,126811,5872,55643,3242,71168,5121
0500000US48037,48037,"Bowie County, Texas",93860,*****,47367,1259,11153,1343,10930,1250,223,323,0,220,223,323,36214,940,34215,890,1999,693,437,277,1562,656,46493,1259,11369,1149,11369,1149,0,220,0,220,0,220,35124,560,33641,681,1483,582,356,229,1127,609
0500000US48039,48039,"Brazoria County, Texas",354195,*****,178453,1229,47961,1216,46996,1438,965,733,0,220,965,733,130492,235,107476,2900,23016,2914,11493,1792,11523,2319,175742,1229,46450,1217,45065,1300,1385,824,743,649,642,500,129292,234,109256,2051,20036,2057,10908,1675,9128,1660
0500000US48041,48041,"Brazos County, Texas",220417,*****,112020,637,23431,626,22021,770,1410,618,245,353,1165,499,88589,117,73651,1564,14938,1541,4218,1026,10720,1781,108397,637,21764,626,21073,686,691,426,0,220,691,426,86633,116,74128,1589,12505,1604,4279,1190,8226,1523
0500000US48061,48061,"Cameron County, Texas",422135,*****,204626,586,66531,345,63575,1086,2956,1056,442,353,2514,1004,138095,602,99501,3604,38594,3518,13588,1946,25006,3060,217509,586,64430,483,62228,799,2202,838,34,70,2168,838,153079,332,101033,3665,52046,3654,19534,2328,32512,2801
0500000US48085,48085,"Collin County, Texas",939585,*****,461416,279,127334,253,120296,2194,7038,2199,808,535,6230,2157,334082,158,248733,3742,85349,3712,43096,3024,42253,3477,478169,279,123111,258,117426,1423,5685,1388,1263,549,4422,1333,355058,97,267030,3972,88028,3964,48049,3220,39979,3243
0500000US48091,48091,"Comal County, Texas",134788,*****,66708,711,15449,707,15226,706,223,169,38,60,185,162,51259,789,47506,1293,3753,1023,1234,449,2519,963,68080,711,14783,607,14389,616,394,325,80,95,314,303,53297,507,49800,1230,3497,1085,1658,906,1839,716
0500000US48099,48099,"Coryell County, Texas",74686,*****,37817,686,9105,518,8891,539,214,168,67,103,147,154,28712,423,26732,693,1980,641,1299,512,681,439,36869,686,8541,554,8269,532,272,328,196,300,76,118,28328,402,26076,559,2252,526,922,302,1330,496
0500000US48113,48113,"Dallas County, Texas",2574984,*****,1267526,467,350481,414,329036,3042,21445,2907,2967,916,18478,2572,917045,314,611919,7074,305126,6991,88449,4444,216677,6464,1307458,467,336862,294,315459,3200,21403,3173,2478,1011,18925,3052,970596,343,689526,7066,281070,7097,87293,4623,193777,6205
0500000US48121,48121,"Denton County, Texas",806180,*****,396322,258,105130,194,102622,840,2508,816,988,522,1520,682,291192,188,236828,2905,54364,2899,26837,2236,27527,2984,409858,258,100482,198,97252,1151,3230,1126,930,412,2300,1058,309376,205,253429,2923,55947,2924,27496,2474,28451,2748
0500000US48135,48135,"Ector County, Texas",157462,*****,80102,859,24941,722,24328,741,613,482,127,211,486,402,55161,447,45552,1678,9609,1696,3773,1391,5836,1539,77360,859,22549,595,22033,773,516,457,0,220,516,457,54811,561,45421,1426,9390,1553,4137,1266,5253,1222
0500000US48139,48139,"Ellis County, Texas",168499,*****,83163,509,23257,424,22854,546,403,334,0,220,403,334,59906,289,52220,1662,7686,1665,2922,901,4764,1684,85336,509,21835,493,21176,735,659,485,0,220,659,485,63501,220,57909,1562,5592,1580,1618,628,3974,1508
0500000US48141,48141,"El Paso County, Texas",837918,*****,411497,1099,117361,908,112778,1627,4583,1423,674,433,3909,1368,294136,638,208397,3696,85739,3805,38678,3089,47061,3237,426421,1099,114925,1007,111567,1548,3358,1319,1087,655,2271,1079,311496,433,195309,5498,116187,5503,51589,3208,64598,4915
0500000US48157,48157,"Fort Bend County, Texas",741237,*****,364149,675,104775,292,98506,2003,6269,2021,1431,692,4838,1883,259374,736,167580,5534,91794,5306,51517,4696,40277,5146,377088,675,100144,586,92460,2154,7684,2082,1925,830,5759,1918,276944,894,176259,4170,100685,4175,55452,3900,45233,4921
0500000US48167,48167,"Galveston County, Texas",329431,*****,162548,1240,41423,1191,40394,1331,1029,649,0,220,1029,649,121125,616,106296,1670,14829,1628,5336,970,9493,1462,166883,1240,39393,1157,38821,1183,572,415,123,115,449,416,127490,430,110682,1846,16808,1806,7224,1105,9584,1383
0500000US48181,48181,"Grayson County, Texas",128235,*****,62706,1018,16050,817,15703,794,347,280,0,220,347,280,46656,651,43697,829,2959,626,966,585,1993,759,65529,1018,14583,771,14443,785,140,171,0,220,140,171,50946,634,48572,848,2374,535,1144,445,1230,432
0500000US48183,48183,"Gregg County, Texas",123745,*****,61139,1059,16196,836,15971,728,225,278,0,220,225,278,44943,607,37829,822,7114,976,2058,692,5056,1147,62606,1059,15665,846,15022,976,643,474,267,358,376,426,46941,509,41366,949,5575,948,1734,785,3841,780
0500000US48187,48187,"Guadalupe County, Texas",155265,*****,76684,487,20697,289,20504,319,193,205,33,58,160,197,55987,476,49792,1535,6195,1564,3492,1141,2703,1018,78581,487,19285,294,19167,291,118,162,118,162,0,220,59296,469,52587,1266,6709,1371,3592,962,3117,1058
0500000US48201,48201,"Harris County, Texas",4589928,*****,2281026,746,630244,472,589326,3785,40918,3735,5947,1697,34971,3568,1650782,472,1076911,10280,573871,10311,206489,7721,367382,10025,2308902,746,608878,473,565010,4608,43868,4646,7276,1717,36592,3816,1700024,472,1152864,10558,547160,10550,216345,8433,330815,9665
0500000US48203,48203,"Harrison County, Texas",66534,*****,31892,909,8291,808,8167,820,124,134,59,99,65,97,23601,191,21804,394,1797,514,949,637,848,402,34642,909,8694,808,8592,809,102,102,0,220,102,102,25948,191,24063,577,1885,524,1194,502,691,397
0500000US48209,48209,"Hays County, Texas",204470,*****,100110,1330,23493,704,22963,903,530,497,0,220,530,497,76617,1345,67241,2472,9376,2104,4116,1587,5260,1589,104360,1330,24028,1186,23021,1167,1007,883,761,818,246,304,80332,651,71487,2184,8845,2082,4939,1646,3906,1280
0500000US48213,48213,"Henderson County, Texas",79901,*****,38440,737,8874,557,8874,557,0,220,0,220,0,220,29566,524,27012,797,2554,719,285,319,2269,672,41461,737,8507,553,8507,553,0,220,0,220,0,220,32954,489,30343,657,2611,372,325,387,2286,633
0500000US48215,48215,"Hidalgo County, Texas",849843,*****,415546,1242,143951,1243,138048,1919,5903,1552,341,297,5562,1538,271595,*****,169689,5351,101906,5351,28396,3043,73510,5086,434297,1242,138941,1242,130102,2358,8839,2294,1249,773,7590,2121,295356,*****,184957,5939,110399,5939,34390,3530,76009,4749
0500000US48231,48231,"Hunt County, Texas",92073,*****,45503,739,11601,630,11412,615,189,177,0,220,189,177,33902,473,31221,731,2681,581,1056,492,1625,600,46570,739,10692,547,10447,597,245,182,0,220,245,182,35878,501,33381,857,2497,607,1140,545,1357,498
0500000US48245,48245,"Jefferson County, Texas",254679,*****,130673,432,30730,207,29605,656,1125,659,91,155,1034,627,99943,404,84943,1585,15000,1484,4766,1012,10234,1580,124006,432,29998,256,29047,527,951,488,162,191,789,443,94008,289,82542,1123,11466,1109,3350,699,8116,1093
0500000US48251,48251,"Johnson County, Texas",163274,*****,81331,910,22190,721,22090,716,100,102,0,220,100,102,59141,808,56759,1258,2382,937,721,346,1661,922,81943,910,20312,695,19847,883,465,484,65,83,400,471,61631,747,59286,1014,2345,707,1023,355,1322,629
0500000US48257,48257,"Kaufman County, Texas",118350,*****,58708,729,16761,708,16761,708,0,220,0,220,0,220,41947,221,37140,803,4807,791,1000,418,3807,827,59642,729,15643,724,15610,741,33,77,33,77,0,220,43999,233,39702,1025,4297,1010,1690,555,2607,1033
0500000US48291,48291,"Liberty County, Texas",81704,*****,41468,1150,11800,1150,11547,1289,253,434,0,220,253,434,29668,171,25836,867,3832,849,813,560,3019,960,40236,1150,9035,1135,8254,989,781,767,0,220,781,767,31201,172,28025,686,3176,680,1010,696,2166,700
0500000US48303,48303,"Lubbock County, Texas",303137,*****,149132,453,36255,407,35994,543,261,250,0,220,261,250,112877,257,104040,1546,8837,1565,3236,916,5601,1230,154005,453,36605,438,35875,544,730,486,47,81,683,486,117400,229,109749,1125,7651,1090,2624,710,5027,953
0500000US48309,48309,"McLennan County, Texas",247934,*****,120728,486,31372,458,30539,724,833,518,161,164,672,477,89356,272,79048,1367,10308,1327,3841,1283,6467,1313,127206,486,29983,483,29318,618,665,409,286,261,379,294,97223,270,87301,1449,9922,1448,3255,914,6667,1274
0500000US48329,48329,"Midland County, Texas",162565,*****,81341,826,23530,948,23009,1013,521,541,0,220,521,541,57811,396,48831,1705,8980,1688,3521,1078,5459,1654,81224,826,23060,1010,22525,1172,535,640,58,103,477,637,58164,568,48455,2215,9709,2235,3991,1340,5718,1708
0500000US48339,48339,"Montgomery County, Texas",556203,*****,276246,1420,76539,1169,72646,1979,3893,1660,319,316,3574,1583,199707,836,166557,3816,33150,3852,10039,1844,23111,3515,279957,1420,71691,1153,68256,1862,3435,1552,654,487,2781,1349,208266,726,172698,3583,35568,3655,15082,2160,20486,3116
0500000US48347,48347,"Nacogdoches County, Texas",65806,*****,31281,831,7568,672,7492,661,76,124,0,220,76,124,23713,478,21529,448,2184,491,280,255,1904,431,34525,831,7946,672,7841,724,105,133,0,220,105,133,26579,478,23927,564,2652,651,315,225,2337,606
0500000US48355,48355,"Nueces County, Texas",361350,*****,178469,964,46466,964,45180,1213,1286,751,195,252,1091,722,132003,*****,118352,2061,13651,2060,5492,1333,8159,1738,182881,964,44121,963,42914,1298,1207,670,271,370,936,512,138760,*****,124723,1853,14037,1852,5372,1102,8665,1643
0500000US48361,48361,"Orange County, Texas",84964,*****,41889,685,10796,606,10653,630,143,175,96,157,47,82,31093,447,29468,547,1625,437,563,423,1062,420,43075,685,10482,597,10379,625,103,132,70,118,33,54,32593,397,31405,571,1188,427,422,298,766,384
0500000US48367,48367,"Parker County, Texas",129441,*****,64651,1119,16641,1125,15614,887,1027,1468,0,220,1027,1468,48010,669,43535,1059,4475,824,1489,665,2986,834,64790,1119,15591,932,15224,892,367,290,289,275,78,100,49199,757,45808,1203,3391,961,1627,706,1764,917
