UNITID,XGRCOHRT,GRCOHRT,XUGENTER,UGENTERN,XPGRCOHR,PGRCOHRT,XRRFTCT,RRFTCT,XRRFTEX,RRFTEX,XRRFTIN,RRFTIN,XRRFTCTA,RRFTCTA,XRET_NMF,RET_NMF,XRET_PCF,RET_PCF,XRRPTCT,RRPTCT,XRRPTEX,RRPTEX,XRRPTIN,RRPTIN,XRRPTCTA,RRPTCTA,XRET_NMP,RET_NMP,XRET_PCP,RET_PCP,XSTUFACR,STUFACR 
428286,"R",46,"R",109,"R",42,"R",75,"Z",0,"Z",0,"R",75,"R",31,"R",41,"R",26,"Z",0,"Z",0,"R",26,"R",8,"R",31,"R",15
428295,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",5
428392,"R",230,"R",594,"R",39,"R",134,"Z",0,"Z",0,"R",134,"R",75,"R",56,"R",191,"Z",0,"Z",0,"R",191,"R",44,"R",23,"R",13
428444,"R",127,"R",255,"R",50,"R",128,"Z",0,"Z",0,"R",128,"R",73,"R",57,"R",25,"Z",0,"Z",0,"R",25,"R",7,"R",28,"R",16
429012,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",4
429128,"R",14,"R",203,"R",7,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",122,"R",0,"R",0,"R",122,"R",68,"R",56,"R",12
430096,"A",,"A",,"A",,"R",46,"R",0,"R",0,"R",46,"R",19,"R",41,"R",16,"R",0,"R",0,"R",16,"R",5,"R",31,"R",11
430157,"A",,"A",,"A",,"R",16,"R",0,"Z",0,"R",16,"R",14,"R",88,"R",1,"R",0,"Z",0,"R",1,"R",1,"R",100,"R",14
430166,"A",,"A",,"A",,"R",45,"R",0,"Z",0,"R",45,"R",34,"R",76,"R",8,"R",0,"Z",0,"R",8,"R",1,"R",13,"R",13
430184,"R",18,"R",799,"R",2,"R",35,"R",0,"R",0,"R",35,"R",16,"R",46,"R",238,"R",0,"R",0,"R",238,"R",108,"R",45,"R",34
430218,"A",,"A",,"A",,"R",22,"R",0,"Z",0,"R",22,"R",18,"R",82,"R",7,"R",0,"Z",0,"R",7,"R",5,"R",71,"R",15
430227,"A",,"A",,"A",,"R",29,"R",0,"Z",0,"R",29,"R",25,"R",86,"R",5,"R",0,"Z",0,"R",5,"R",2,"R",40,"R",17
430245,"A",,"A",,"A",,"R",393,"R",0,"R",0,"R",393,"R",256,"R",65,"A",,"A",,"A",,"A",,"A",,"A",,"R",32
430254,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",30
430306,"A",,"A",,"A",,"R",12,"R",0,"R",0,"R",12,"R",5,"R",42,"R",4,"Z",0,"Z",0,"R",4,"R",2,"R",50,"R",10
430342,"A",,"A",,"A",,"R",37,"Z",0,"Z",0,"R",37,"R",32,"R",86,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
430403,"A",,"A",,"A",,"R",28,"R",0,"R",0,"R",28,"R",22,"R",79,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
430421,"A",,"A",,"A",,"R",21,"R",0,"R",0,"R",21,"R",3,"R",14,"A",,"A",,"A",,"A",,"A",,"A",,"R",30
430485,"R",22,"R",24,"R",92,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",13
430564,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
430582,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",50
430670,"R",6,"R",16,"R",38,"R",8,"R",0,"R",0,"R",8,"R",4,"R",50,"A",,"A",,"A",,"A",,"A",,"A",,"R",7
430704,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
430795,"A",,"A",,"A",,"R",141,"R",0,"R",0,"R",141,"R",133,"R",94,"R",17,"R",0,"R",0,"R",17,"R",1,"R",6,"R",18
430810,"R",64,"R",121,"R",53,"R",93,"R",0,"R",0,"R",93,"R",70,"R",75,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",10
430883,"A",,"A",,"A",,"R",2,"Z",0,"Z",0,"R",2,"R",2,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
430908,"A",,"A",,"A",,"R",25,"R",0,"Z",0,"R",25,"R",21,"R",84,"R",9,"Z",0,"Z",0,"R",9,"R",5,"R",56,"R",10
430935,"R",143,"R",490,"R",29,"R",148,"R",0,"R",0,"R",148,"R",89,"R",60,"R",14,"R",0,"R",0,"R",14,"R",9,"R",64,"R",30
430971,"A",,"A",,"A",,"R",9,"R",0,"R",0,"R",9,"R",4,"R",44,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
431017,"A",,"A",,"A",,"R",44,"R",0,"R",0,"R",44,"R",24,"R",55,"R",27,"R",0,"R",0,"R",27,"R",15,"R",56,"R",3
431071,"A",,"A",,"A",,"R",10,"R",0,"R",0,"R",10,"R",9,"R",90,"R",8,"R",0,"R",0,"R",8,"R",6,"R",75,"R",12
431099,"A",,"A",,"A",,"R",16,"R",0,"R",0,"R",16,"R",13,"R",81,"R",2,"R",0,"R",0,"R",2,"R",2,"R",100,"R",6
431105,"A",,"A",,"A",,"R",13,"R",0,"R",0,"R",13,"R",10,"R",77,"R",56,"R",0,"R",0,"R",56,"R",43,"R",77,"R",7
431123,"A",,"A",,"A",,"R",112,"R",0,"Z",0,"R",112,"R",107,"R",96,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
431141,"A",,"A",,"A",,"R",311,"R",2,"R",0,"R",309,"R",194,"R",63,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",20
431169,"A",,"A",,"A",,"R",17,"R",0,"R",0,"R",17,"R",12,"R",71,"A",,"A",,"A",,"A",,"A",,"A",,"R",13
431187,"A",,"A",,"A",,"R",58,"R",4,"R",0,"R",54,"R",41,"R",76,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
431196,"A",,"A",,"A",,"R",12,"R",0,"R",0,"R",12,"R",10,"R",83,"A",,"A",,"A",,"A",,"A",,"A",,"R",25
431202,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",15,"R",0,"R",0,"R",15,"R",15,"R",100,"R",4
431266,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",19,"R",0,"R",0,"R",19,"R",5,"R",26,"R",6
431275,"A",,"A",,"A",,"R",3,"Z",0,"Z",0,"R",3,"R",3,"R",100,"R",10,"Z",0,"Z",0,"R",10,"R",8,"R",80,"R",8
431284,"A",,"A",,"A",,"R",4,"R",0,"R",0,"R",4,"R",4,"R",100,"R",9,"R",0,"R",0,"R",9,"R",9,"R",100,"R",17
431309,"A",,"A",,"A",,"R",4,"R",0,"R",0,"R",4,"R",2,"R",50,"A",,"A",,"A",,"A",,"A",,"A",,"R",8
431558,"A",,"A",,"A",,"R",142,"R",0,"R",0,"R",142,"R",78,"R",55,"A",,"A",,"A",,"A",,"A",,"A",,"R",14
431600,"A",,"A",,"A",,"R",3,"R",0,"Z",0,"R",3,"R",3,"R",100,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",14
431691,"A",,"A",,"A",,"R",16,"Z",0,"Z",0,"R",16,"R",16,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
431707,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
431716,"A",,"A",,"A",,"R",335,"R",0,"R",0,"R",335,"R",160,"R",48,"A",,"A",,"A",,"A",,"A",,"A",,"R",3
431770,"A",,"A",,"A",,"R",20,"R",0,"R",0,"R",20,"R",18,"R",90,"R",12,"R",0,"R",0,"R",12,"R",9,"R",75,"R",8
431886,"A",,"A",,"A",,"R",121,"R",0,"Z",0,"R",121,"R",91,"R",75,"A",,"A",,"A",,"A",,"A",,"A",,"R",6
431929,"R",35,"R",70,"R",50,"R",44,"R",1,"R",0,"R",43,"R",21,"R",49,"A",,"A",,"A",,"A",,"A",,"A",,"R",11
431956,"A",,"A",,"A",,"R",43,"Z",0,"Z",0,"R",43,"R",33,"R",77,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
431965,"A",,"A",,"A",,"R",88,"R",0,"Z",0,"R",88,"R",78,"R",89,"A",,"A",,"A",,"A",,"A",,"A",,"R",18
431983,"R",27,"R",27,"R",100,"R",23,"R",0,"R",0,"R",23,"R",22,"R",96,"A",,"A",,"A",,"A",,"A",,"A",,"R",22
432074,"A",,"A",,"A",,"R",26,"R",0,"Z",0,"R",26,"R",23,"R",88,"R",80,"R",0,"Z",0,"R",80,"R",64,"R",80,"R",11
432117,"A",,"A",,"A",,"R",5,"R",0,"R",0,"R",5,"R",4,"R",80,"R",2,"R",0,"R",0,"R",2,"R",0,"R",0,"R",20
432223,"A",,"A",,"A",,"R",0,"R",0,"Z",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",16
432241,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",8
432269,"A",,"A",,"A",,"R",38,"Z",0,"Z",0,"R",38,"R",32,"R",84,"A",,"A",,"A",,"A",,"A",,"A",,"R",13
432302,"A",,"A",,"A",,"R",52,"R",0,"Z",0,"R",52,"R",40,"R",77,"A",,"A",,"A",,"A",,"A",,"A",,"R",19
432384,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
432524,"R",89,"R",96,"R",93,"R",61,"Z",0,"Z",0,"R",61,"R",50,"R",82,"R",1,"Z",0,"Z",0,"R",1,"R",1,"R",100,"R",10
432533,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
433004,"R",6,"R",35,"R",17,"R",1,"R",0,"Z",0,"R",1,"R",1,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",14
433013,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",30
433040,"A",,"A",,"A",,"R",26,"R",0,"R",0,"R",26,"R",26,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",5
433068,"A",,"A",,"A",,"R",162,"R",0,"Z",0,"R",162,"R",93,"R",57,"R",40,"R",0,"Z",0,"R",40,"R",24,"R",60,"R",18
433101,"A",,"A",,"A",,"R",116,"R",0,"R",0,"R",116,"R",96,"R",83,"R",26,"R",0,"R",0,"R",26,"R",24,"R",92,"R",21
433138,"A",,"A",,"A",,"R",92,"Z",0,"Z",0,"R",92,"R",65,"R",71,"R",42,"Z",0,"Z",0,"R",42,"R",40,"R",95,"R",8
433165,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",4
433174,"R",1,"R",20,"R",5,"R",4,"R",0,"R",0,"R",4,"R",3,"R",75,"R",12,"R",1,"R",0,"R",11,"R",6,"R",55,"R",7
433387,"A",,"A",,"A",,"R",149,"R",0,"R",0,"R",149,"R",111,"R",74,"A",,"A",,"A",,"A",,"A",,"A",,"R",41
433420,"R",27,"R",79,"R",34,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",7
433466,"A",,"A",,"A",,"R",53,"R",0,"R",0,"R",53,"R",27,"R",51,"R",2,"R",0,"R",0,"R",2,"R",1,"R",50,"R",39
433536,"R",22,"R",50,"R",44,"R",19,"R",0,"R",0,"R",19,"R",9,"R",47,"R",2,"R",0,"R",0,"R",2,"R",1,"R",50,"R",15
433563,"R",10,"R",31,"R",32,"R",9,"R",0,"R",0,"R",9,"R",3,"R",33,"A",,"A",,"A",,"A",,"A",,"A",,"R",4
433660,"R",2590,"R",3703,"R",70,"R",2613,"R",2,"Z",0,"R",2611,"R",2062,"R",79,"R",65,"R",0,"Z",0,"R",65,"R",51,"R",78,"R",22
433970,"A",,"A",,"A",,"R",36,"R",0,"R",0,"R",36,"R",30,"R",83,"R",7,"R",0,"R",0,"R",7,"R",4,"R",57,"R",26
434016,"R",28,"R",50,"R",56,"R",19,"R",0,"R",0,"R",19,"R",7,"R",37,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",11
434061,"R",1023,"R",2368,"R",43,"R",1502,"R",0,"R",0,"R",1502,"R",715,"R",48,"R",299,"R",0,"R",0,"R",299,"R",101,"R",34,"R",26
434140,"A",,"A",,"A",,"R",275,"R",0,"R",0,"R",275,"R",173,"R",63,"A",,"A",,"A",,"A",,"A",,"A",,"R",25
434159,"A",,"A",,"A",,"R",80,"R",0,"R",0,"R",80,"R",59,"R",74,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
434274,"A",,"A",,"A",,"R",49,"Z",0,"R",0,"R",49,"R",16,"R",33,"R",22,"R",0,"R",0,"R",22,"R",5,"R",23,"R",10
434283,"A",,"A",,"A",,"R",23,"R",1,"R",0,"R",22,"R",8,"R",36,"A",,"A",,"A",,"A",,"A",,"A",,"R",7
434292,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
434308,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",30
434344,"A",,"A",,"A",,"R",46,"R",0,"R",0,"R",46,"R",41,"R",89,"A",,"A",,"A",,"A",,"A",,"A",,"R",17
434362,"A",,"A",,"A",,"R",28,"R",0,"R",0,"R",28,"R",20,"R",71,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
434380,"A",,"A",,"A",,"R",15,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",8
434432,"R",15,"R",22,"R",68,"R",6,"R",0,"Z",0,"R",6,"R",5,"R",83,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
434469,"A",,"A",,"A",,"R",12,"R",0,"R",0,"R",12,"R",10,"R",83,"R",5,"R",0,"R",0,"R",5,"R",4,"R",80,"R",4
434496,"A",,"A",,"A",,"R",63,"R",0,"R",0,"R",63,"R",51,"R",81,"R",4,"R",0,"R",0,"R",4,"R",4,"R",100,"R",19
434520,"A",,"A",,"A",,"R",66,"R",0,"R",0,"R",66,"R",47,"R",71,"R",34,"R",0,"R",0,"R",34,"R",20,"R",59,"R",19
434539,"R",10,"R",36,"R",28,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",13
434584,"R",4,"R",55,"R",7,"R",11,"R",0,"R",0,"R",11,"R",5,"R",45,"R",6,"R",0,"R",0,"R",6,"R",2,"R",33,"R",4
434672,"R",1867,"R",6023,"R",31,"R",1987,"R",0,"Z",0,"R",1987,"R",1049,"R",53,"R",2174,"Z",0,"Z",0,"R",2174,"R",928,"R",43,"R",17
434690,"A",,"A",,"A",,"R",39,"R",1,"Z",0,"R",38,"R",30,"R",79,"R",5,"R",0,"Z",0,"R",5,"R",0,"R",0,"R",27
434751,"R",29,"R",41,"R",71,"R",35,"R",0,"R",0,"R",35,"R",6,"R",17,"R",4,"Z",0,"Z",0,"R",4,"R",2,"R",50,"R",10
434821,"A",,"A",,"A",,"R",252,"R",0,"R",0,"R",252,"R",119,"R",47,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
434830,"A",,"A",,"A",,"R",96,"R",0,"R",0,"R",96,"R",62,"R",65,"R",39,"R",0,"R",0,"R",39,"R",24,"R",62,"R",20
434900,"R",112,"R",116,"R",97,"R",128,"R",0,"R",0,"R",128,"R",77,"R",60,"A",,"A",,"A",,"A",,"A",,"A",,"R",18
434937,"R",4,"R",18,"R",22,"R",7,"Z",0,"Z",0,"R",7,"R",6,"R",86,"A",,"A",,"A",,"A",,"A",,"A",,"R",11
434973,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",8
435000,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",5
436003,"A",,"A",,"A",,"R",68,"R",0,"R",0,"R",68,"R",45,"R",66,"R",22,"R",0,"R",0,"R",22,"R",16,"R",73,"R",15
436012,"A",,"A",,"A",,"R",163,"R",0,"R",0,"R",163,"R",110,"R",67,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
436030,"A",,"A",,"A",,"R",75,"R",0,"R",0,"R",75,"R",39,"R",52,"R",14,"R",0,"R",0,"R",14,"R",9,"R",64,"R",20
436067,"A",,"A",,"A",,"R",16,"Z",0,"Z",0,"R",16,"R",12,"R",75,"A",,"A",,"A",,"A",,"A",,"A",,"R",7
436094,"R",3,"R",27,"R",11,"R",6,"Z",0,"Z",0,"R",6,"R",2,"R",33,"R",2,"Z",0,"Z",0,"R",2,"R",0,"R",0,"R",8
436100,"A",,"A",,"A",,"R",21,"Z",0,"Z",0,"R",21,"R",18,"R",86,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
436182,"A",,"A",,"A",,"R",24,"R",0,"R",0,"R",24,"R",15,"R",63,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
436191,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",19
436270,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
436304,"R",285,"R",1145,"R",25,"R",272,"R",0,"R",0,"R",272,"R",139,"R",51,"R",85,"R",0,"R",0,"R",85,"R",33,"R",39,"R",28
436429,"A",,"A",,"A",,"R",283,"R",0,"Z",0,"R",283,"R",200,"R",71,"A",,"A",,"A",,"A",,"A",,"A",,"R",23
436438,"R",3,"R",30,"R",10,"R",3,"Z",0,"Z",0,"R",3,"R",1,"R",33,"R",8,"Z",0,"Z",0,"R",8,"R",1,"R",13,"R",5
436465,"R",57,"R",59,"R",97,"R",49,"R",1,"R",0,"R",48,"R",35,"R",73,"A",,"A",,"A",,"A",,"A",,"A",,"R",16
436483,"R",1,"R",22,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",7
436553,"A",,"A",,"A",,"R",11,"R",0,"R",0,"R",11,"R",10,"R",91,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
436599,"R",1,"R",20,"R",5,"R",2,"R",0,"R",0,"R",2,"R",2,"R",100,"R",17,"R",0,"R",0,"R",17,"R",11,"R",65,"R",6
436614,"R",12,"R",21,"R",57,"R",3,"R",0,"Z",0,"R",3,"R",2,"R",67,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"A",,"R",5
436632,"A",,"A",,"A",,"R",21,"R",0,"R",0,"R",21,"R",17,"R",81,"R",15,"R",0,"R",0,"R",15,"R",13,"R",87,"R",14
436641,"A",,"A",,"A",,"R",39,"Z",0,"Z",0,"R",39,"R",25,"R",64,"A",,"A",,"A",,"A",,"A",,"A",,"R",18
436650,"A",,"A",,"A",,"R",23,"R",0,"R",0,"R",23,"R",11,"R",48,"A",,"A",,"A",,"A",,"A",,"A",,"R",27
436775,"A",,"A",,"A",,"R",61,"R",1,"Z",0,"R",60,"R",52,"R",87,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
436818,"R",690,"R",817,"R",84,"R",704,"R",2,"Z",0,"R",702,"R",593,"R",84,"R",17,"Z",0,"Z",0,"R",17,"R",8,"R",47,"R",20
436827,"R",224,"R",291,"R",77,"R",257,"R",1,"Z",0,"R",256,"R",214,"R",84,"R",2,"Z",0,"Z",0,"R",2,"Z",0,"R",0,"R",19
436836,"R",358,"R",519,"R",69,"R",373,"R",1,"Z",0,"R",372,"R",317,"R",85,"R",10,"Z",0,"Z",0,"R",10,"R",4,"R",40,"R",18
437060,"A",,"A",,"A",,"R",23,"R",0,"R",0,"R",23,"R",6,"R",26,"A",,"A",,"A",,"A",,"A",,"A",,"R",16
437097,"R",8,"R",248,"R",3,"R",1,"R",0,"Z",0,"R",1,"R",1,"R",100,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"A",,"R",24
437103,"R",1149,"R",2596,"R",44,"R",974,"Z",0,"Z",0,"R",974,"R",423,"R",43,"R",395,"Z",0,"Z",0,"R",395,"R",107,"R",27,"R",26
437237,"A",,"A",,"A",,"R",44,"R",0,"R",0,"R",44,"R",42,"R",95,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
437316,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",13
437325,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",8
437556,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",25
437608,"A",,"A",,"A",,"R",169,"R",0,"Z",0,"R",169,"R",133,"R",79,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
437635,"A",,"A",,"A",,"R",217,"R",0,"R",0,"R",217,"R",185,"R",85,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
437705,"A",,"A",,"A",,"R",7,"R",0,"R",0,"R",7,"R",6,"R",86,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",3
437732,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",11
437750,"R",40,"R",40,"R",100,"R",40,"R",0,"R",0,"R",40,"R",4,"R",10,"A",,"A",,"A",,"A",,"A",,"A",,"R",17
437769,"A",,"A",,"A",,"R",13,"R",0,"R",0,"R",13,"R",6,"R",46,"A",,"A",,"A",,"A",,"A",,"A",,"R",11
437778,"A",,"A",,"A",,"R",91,"R",1,"R",0,"R",90,"R",49,"R",54,"A",,"A",,"A",,"A",,"A",,"A",,"R",11
437857,"A",,"A",,"A",,"R",20,"R",0,"R",0,"R",20,"R",17,"R",85,"R",6,"R",0,"R",0,"R",6,"R",5,"R",83,"R",11
437936,"A",,"A",,"A",,"R",25,"R",0,"R",0,"R",25,"R",21,"R",84,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",24
438151,"A",,"A",,"A",,"R",74,"R",1,"R",0,"R",73,"R",33,"R",45,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
438179,"A",,"A",,"A",,"R",6,"R",0,"R",0,"R",6,"R",3,"R",50,"A",,"A",,"A",,"A",,"A",,"A",,"R",22
438212,"R",48,"R",96,"R",50,"R",30,"R",0,"R",0,"R",30,"R",15,"R",50,"R",108,"Z",0,"Z",0,"R",108,"R",70,"R",65,"R",12
438221,"R",71,"R",99,"R",72,"R",50,"R",0,"R",0,"R",50,"R",28,"R",56,"R",42,"Z",0,"Z",0,"R",42,"R",16,"R",38,"R",13
438258,"A",,"A",,"A",,"R",28,"R",0,"R",0,"R",28,"R",18,"R",64,"R",12,"R",0,"R",0,"R",12,"R",8,"R",67,"R",26
438267,"A",,"A",,"A",,"R",422,"R",0,"R",0,"R",422,"R",294,"R",70,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
438285,"A",,"A",,"A",,"R",151,"R",0,"R",0,"R",151,"R",117,"R",77,"A",,"A",,"A",,"A",,"A",,"A",,"R",25
438337,"A",,"A",,"A",,"R",183,"R",0,"R",0,"R",183,"R",150,"R",82,"R",42,"R",0,"R",0,"R",42,"R",37,"R",88,"R",25
438498,"R",4,"R",346,"R",1,"R",6,"R",0,"R",0,"R",6,"R",2,"R",33,"R",36,"R",0,"R",0,"R",36,"R",13,"R",36,"R",4
438504,"A",,"A",,"A",,"R",288,"R",1,"Z",0,"R",287,"R",192,"R",67,"A",,"A",,"A",,"A",,"A",,"A",,"R",29
438586,"R",79,"R",672,"R",12,"R",22,"Z",0,"R",0,"R",22,"R",9,"R",41,"R",21,"Z",0,"R",0,"R",21,"R",6,"R",29,"R",23
438647,"A",,"A",,"A",,"R",32,"R",0,"R",0,"R",32,"R",26,"R",81,"A",,"A",,"A",,"A",,"A",,"A",,"R",24
438656,"A",,"A",,"A",,"R",73,"R",0,"R",0,"R",73,"R",47,"R",64,"A",,"A",,"A",,"A",,"A",,"A",,"R",24
438674,"A",,"A",,"A",,"R",5,"R",0,"R",0,"R",5,"R",3,"R",60,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",12
438708,"R",35,"R",99,"R",35,"R",51,"Z",0,"Z",0,"R",51,"R",24,"R",47,"R",18,"Z",0,"Z",0,"R",18,"R",8,"R",44,"R",12
438735,"A",,"A",,"A",,"R",27,"Z",0,"Z",0,"R",27,"R",13,"R",48,"R",2,"Z",0,"Z",0,"R",2,"R",1,"R",50,"R",15
438805,"A",,"A",,"A",,"R",97,"R",0,"R",0,"R",97,"R",61,"R",63,"R",27,"R",0,"R",0,"R",27,"R",11,"R",41,"R",24
438869,"A",,"A",,"A",,"R",2,"Z",0,"Z",0,"R",2,"R",1,"R",50,"A",,"A",,"A",,"A",,"A",,"A",,"R",5
438902,"A",,"A",,"A",,"R",34,"R",0,"R",0,"R",34,"R",7,"R",21,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",24
438984,"A",,"A",,"A",,"R",58,"R",0,"R",0,"R",58,"R",51,"R",88,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",26
439020,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
439057,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",5
439118,"A",,"A",,"A",,"R",42,"R",0,"R",0,"R",42,"R",35,"R",83,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",31
439127,"A",,"A",,"A",,"R",40,"R",0,"Z",0,"R",40,"R",35,"R",88,"A",,"A",,"A",,"A",,"A",,"A",,"R",23
439145,"R",331,"R",1075,"R",31,"R",249,"Z",0,"Z",0,"R",249,"R",141,"R",57,"R",306,"Z",0,"Z",0,"R",306,"R",118,"R",39,"R",15
439190,"R",293,"R",892,"R",33,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"R",16
439288,"R",306,"R",399,"R",77,"R",263,"R",0,"R",0,"R",263,"R",186,"R",71,"R",1,"R",0,"Z",0,"R",1,"R",0,"R",0,"R",17
439297,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",8
439367,"A",,"A",,"A",,"R",77,"R",0,"R",0,"R",77,"R",61,"R",79,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
439394,"R",4,"R",6,"R",67,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
439446,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",6
439455,"R",19,"R",25,"R",76,"R",26,"R",0,"R",0,"R",26,"R",12,"R",46,"R",2,"Z",0,"Z",0,"R",2,"R",1,"R",50,"R",22
